"lang"
{
	"Language"		"schinese"
		"scenario_mechanics_task_gain_level_Description"							"协助击杀敌方单位，提升英雄等级。"
		"scenario_mechanics_task_learn_lucent_beam"								"学习月光"
		"scenario_mechanics_task_learn_lucent_beam_Description"			"左键点击月光上方的“ + ”按钮。"
		"scenario_mechanics_task_use_lucent_beam"									"使用月光"
		"scenario_mechanics_task_use_lucent_beam_Description"				"按下第一个技能的快捷键启动月光，再左键点击敌人进行施放。"
		"scenario_mechanics_task_destroy_tower"										"摧毁敌方防御塔"
		"scenario_mechanics_task_destroy_tower_Description"					"摧毁防御塔，完成本教程。"
		
		"scenario_mechanics_wizard_tip_intro_hero_Text"							"在本篇教程中，你将控制露娜。作战的阵营为天辉，对抗夜魇方敌人。"
		"scenario_mechanics_wizard_tip_intro_fountain_Text"						"每场比赛中英雄都会在己方的泉水出生。如果在战斗中阵亡，英雄会在此处复活。在泉水附近可以快速恢复生命和魔法。"
		"scenario_mechanics_wizard_tip_intro_movement_Text"					"右键点击你想让英雄移动的目的地就能下达移动指令。鼠标指针移向屏幕边缘可以移动视角。"
		"scenario_mechanics_wizard_tip_intro_ancient_Text"						"这是天辉阵营的遗迹。率先摧毁敌方遗迹将赢得比赛。"
		"scenario_mechanics_wizard_tip_intro_gold_Text"							"在每场比赛开始时，所有玩家都将获得少量金钱作为初始金钱。进入战场前千万别忘了使用金钱购买商店中的物品。商店就位于己方泉水中。"
		"scenario_mechanics_wizard_tip_intro_items_Text"							"Dota中的物品有各种用途。部分具有恢复效果，其他的则能被动提升英雄的实力，有少数可以提供独特的技能。商店中展示的是英雄的推荐出装。"
		"scenario_mechanics_wizard_tip_intro_consume_pt1_Text"				"部分起始物品可以用于消耗，治疗生命或回复魔法。"
		"scenario_mechanics_wizard_tip_intro_consume_pt2_Text"				"要治疗生命的话，对自身使用治疗药膏或对树木使用树之祭祀。要回复魔法则对自身使用净化药水。"
		"scenario_mechanics_wizard_tip_intro_lanes_Text"							"战场上横贯三条路，连接着双方基地。三条路分别被称为上路，中路和下路。"
		"scenario_mechanics_wizard_tip_intro_creeps_Text"						"己方阵营的步兵叫做小兵，每隔30秒会在每条分路靠近基地边缘的位置产生一队。小兵会自动朝敌方基地行进，攻击途中遇到的敌方单位和建筑。"
		"scenario_mechanics_wizard_tip_intro_waves_Text"						"有一波小兵即将产生。跟随他们进入战斗。注意自己的走位，让小兵去承担敌方的攻击。这波小兵全部阵亡后，可以选择后撤，与下一波小兵会合。"
		"scenario_mechanics_wizard_tip_intro_attacking_Text"					"右键点击敌方单位，对他们发动攻击。只要开始攻击敌人，英雄会一直攻击，直到目标死亡，或者执行下一个动作。"
		"scenario_mechanics_wizard_tip_intro_last_hitting_Text"				"只要完成消灭敌人的最后一击，你就可以赚取到额外的金钱。这一动作就是正补。对低血量的敌方单位发出最后一击，完成正补。"
		"scenario_mechanics_wizard_tip_intro_experience_Text"					"每当有敌人死亡，附近所有友方英雄都将分享相应的经验值。获取经验值并提升等级可以强化英雄的各项技能。"
		"scenario_mechanics_wizard_tip_intro_abilities_Text"						"每当英雄提升一级，他们就会获得一点技能点，可以学习或强化自己的一项技能。注意，终极技能，往往也是英雄的招牌技能，通常都是在达到6级以后才能学习。"
		"scenario_mechanics_wizard_tip_intro_healing_Text"						"试试使用治疗药膏治疗自己。首先，按下图标左上方的快捷键，将物品激活。然后，左键点击自己的英雄。或者双击治疗药膏，这样就能立刻对自己使用。"
		"scenario_mechanics_wizard_tip_intro_casting_Text"						"使用一项技能时先按下技能图标上的快捷键，将技能启动，再左键点击目标。每项技能基本都需要一定的魔法才可以启动。被动技能，如露娜的月之祝福，会持续生效，而且不需要魔法。"
		"scenario_mechanics_wizard_tip_intro_towers_Text"						"防御塔拥有很高的血量，对敌人可以造成可观的伤害。通常，他们先攻击距离最近的敌方单位，在目标死亡或离开攻击距离后才会停止攻击。如果防御塔开始攻击你的英雄，你应该马上后撤，以免承受过多伤害。"
		"scenario_mechanics_wizard_tip_intro_complete_Text"					"干得漂亮！你已经摧毁了防御塔，并且完成了基础机制的教程。现在可以继续着手其他新手目标。祝你好运，玩得开心！"
		
		"scenario_mechanics_ui_tip_shop"											"点击此处打开商店"
		"scenario_mechanics_ui_tip_learn_lucent_beam"					"点击此处学习月光"
		"scenario_mechanics_ui_tip_use_lucent_beam"						"点击此处施放月光"
		
	}
}
