"lang"
{
"Language"	"latam"
"scenario_mechanics_task_learn_lucent_beam_Description"	"Haz clic izquierdo en el botón \"+\" que hay sobre Haz Lumínico."
"[english]scenario_mechanics_task_learn_lucent_beam_Description"	"Left-click the \"+\" button above Lucent Beam."
"scenario_mechanics_task_use_lucent_beam"	"Usa Haz Lumínico."
"[english]scenario_mechanics_task_use_lucent_beam"	"Use Lucent Beam"
"scenario_mechanics_task_use_lucent_beam_Description"	"Pulsa la tecla rápida de la primera habilidad para activar Haz Lumínico y luego haz clic izquierdo en un enemigo para lanzarla."
"[english]scenario_mechanics_task_use_lucent_beam_Description"	"Press the first ability hotkey to activate Lucent Beam, then left-click on an enemy to cast."
"scenario_mechanics_task_destroy_tower"	"Destruye la torre enemiga."
"[english]scenario_mechanics_task_destroy_tower"	"Destroy the enemy tower"
"scenario_mechanics_task_destroy_tower_Description"	"Destruye la torre para completar el tutorial."
"[english]scenario_mechanics_task_destroy_tower_Description"	"Destroy the Tower to complete the tutorial."
"scenario_mechanics_wizard_tip_intro_hero_Text"	"En este tutorial controlarás a Luna. Jugarás en el equipo Radiant contra el equipo enemigo Dire."
"[english]scenario_mechanics_wizard_tip_intro_hero_Text"	"In this tutorial, you will be controlling Luna. You will be playing for the Radiant team, against the enemy Dire team."
"scenario_mechanics_wizard_tip_intro_fountain_Text"	"En cada partida, tu héroe empieza en la fuente de tu equipo. Si caes en batalla, reaparecerás junto a dicha fuente. Posicionarte cerca de la fuente de tu equipo restaurará rápidamente tu salud y maná."
"[english]scenario_mechanics_wizard_tip_intro_fountain_Text"	"Your hero begins each match at your team's fountain. If you fall in battle, you will respawn here as well. Being near your team's fountain will quickly restore your health and mana."
"scenario_mechanics_wizard_tip_intro_movement_Text"	"Las órdenes de movimiento se envían haciendo clic derecho sobre el lugar al que quieres que vaya tu héroe. Mueve la cámara acercando el cursor del ratón al borde de la pantalla."
"[english]scenario_mechanics_wizard_tip_intro_movement_Text"	"Movement commands are issued by right-clicking where you would like your hero to go. Move the camera by touching your mouse cursor to the edge of the screen."
"scenario_mechanics_wizard_tip_intro_ancient_Text"	"Este es el Ancestro del equipo Radiant. Para ganar una partida, tu equipo debe destruir el Ancestro del enemigo antes de que el enemigo destruya el tuyo."
"[english]scenario_mechanics_wizard_tip_intro_ancient_Text"	"This is the Radiant team's Ancient. In order to win a match your team must destroy the enemy's Ancient before the enemy can destroy yours."
"scenario_mechanics_wizard_tip_intro_gold_Text"	"Al principio de cada partida, los jugadores reciben una pequeña cantidad de oro. Gástalo en objetos de la tienda antes de salir hacia el campo de batalla. La tienda está disponible en la fuente de tu equipo."
"[english]scenario_mechanics_wizard_tip_intro_gold_Text"	"At the start of every match, players are given a small amount of starting gold. Spend this gold on items from the shop before heading into the field. The shop is available at your team's fountain."
"scenario_mechanics_wizard_tip_intro_items_Text"	"Los objetos tienen varios usos en Dota. Algunos curan, varios aumentan pasivamente el poder de un héroe y otros proporcionan habilidades únicas. La tienda muestra una lista de objetos recomendados para tu héroe."
"[english]scenario_mechanics_wizard_tip_intro_items_Text"	"Items have several uses in Dota. Some items heal, several passively increase a hero's power, and some provide unique abilities. The Shop displays a list of Suggested Items for your hero."
"scenario_mechanics_wizard_tip_intro_consume_pt1_Text"	"Algunos de tus objetos iniciales pueden ser consumidos para curarte o restaurar maná."
"[english]scenario_mechanics_wizard_tip_intro_consume_pt1_Text"	"Some of your Starting Items can be consumed to heal or restore mana."
"scenario_mechanics_wizard_tip_intro_consume_pt2_Text"	"Para curarte, consume un Bálsamo Curativo o usa un Tango sobre un árbol. Para restaurar maná, usa una Claridad."
"[english]scenario_mechanics_wizard_tip_intro_consume_pt2_Text"	"To heal, use a Healing Salve or use a Tango on a tree.  To restore mana, use a Clarity."
"scenario_mechanics_wizard_tip_intro_lanes_Text"	"Hay tres sendas que cruzan el campo de batalla, conectando las bases de ambos equipos. Estas se llaman senda superior, senda central y senda inferior."
"[english]scenario_mechanics_wizard_tip_intro_lanes_Text"	"There are three lanes that cross the battlefield, connecting the bases of both teams. These lanes are called Top, Middle, and Bottom."
"scenario_mechanics_wizard_tip_intro_creeps_Text"	"Los soldados rasos de tu equipo, llamados creeps, aparecerán cerca del borde de tu base en todas las sendas cada 30 segundos. Los creeps avanzan automáticamente hacia la base enemiga, atacando a cualquier unidad o estructura enemiga que encuentren."
"[english]scenario_mechanics_wizard_tip_intro_creeps_Text"	"Your team's foot soldiers, called creeps, will spawn near the edge of your base in each lane every 30 seconds. Creeps automatically march toward the enemy base, attacking any enemy units or buildings they encounter."
"scenario_mechanics_wizard_tip_intro_waves_Text"	"Una oleada de creeps está a punto de aparecer. Síguelos a la batalla. Intenta situarte de manera que sean los creeps los que sufran los ataques de los enemigos. Cuando una oleada de creeps muera, retrocede y reagrúpate con la siguiente."
"[english]scenario_mechanics_wizard_tip_intro_waves_Text"	"A wave of creeps is about to spawn. Follow them into combat. Try to position yourself so that the creeps receive any enemy attacks. When a wave of creeps dies, back up and regroup with the next creep wave."
"scenario_mechanics_wizard_tip_intro_attacking_Text"	"Ataca a las unidades enemigas haciendo clic derecho sobre ellas. Una vez que comiences a atacar a un enemigo, tu héroe seguirá atacándolo hasta que el enemigo muera o le des otra orden."
"[english]scenario_mechanics_wizard_tip_intro_attacking_Text"	"Attack enemy units by right-clicking on them. Once you begin attacking an enemy, your hero will continue attacking until the enemy dies, or until you issue another command."
"scenario_mechanics_wizard_tip_intro_last_hitting_Text"	"Cada vez que asestes el golpe mortal en un enemigo, ganarás una recompensa de oro adicional. Esto se conoce como último golpe. Ataca a las unidades enemigas que tengan poca vida para obtener un último golpe."
"[english]scenario_mechanics_wizard_tip_intro_last_hitting_Text"	"Whenever you strike the killing blow on an enemy, you will earn an additional bounty of gold. This is called a Last Hit. Attack enemy units whose health is low to earn a Last Hit."
"scenario_mechanics_wizard_tip_intro_experience_Text"	"Los puntos de experiencia se reparten entre todos los héroes aliados cercanos cada vez que se asesina a un enemigo. Ganar experiencia y subir de nivel te permitirá mejorar las habilidades de tu héroe."
"[english]scenario_mechanics_wizard_tip_intro_experience_Text"	"Experience points are shared between all nearby allied heroes whenever an enemy is slain. Earning experience points and gaining levels allows you to augment your hero's abilities."
"scenario_mechanics_wizard_tip_intro_abilities_Text"	"Cuando un héroe sube de nivel, obtiene un punto que puede gastarse para aprender o mejorar una de sus habilidades. Ten en cuenta que la habilidad definitiva, que es el poder distintivo del héroe, no puede aprenderse hasta el nivel 6."
"[english]scenario_mechanics_wizard_tip_intro_abilities_Text"	"Whenever a hero gains a level, they earn a point to spend toward learning, or strengthening, one of their abilities. Note that the Ultimate ability, which is a hero's signature power, cannot be learned until level 6."
"scenario_mechanics_wizard_tip_intro_healing_Text"	"Prueba usar un Bálsamo Curativo para curar a tu héroe. Primero, activa el objeto pulsando la tecla que aparece sobre su icono. Después haz clic izquierdo en tu héroe. También puedes hacer doble clic en el Bálsamo Curativo para usarlo instantáneamente sobre tu héroe."
"[english]scenario_mechanics_wizard_tip_intro_healing_Text"	"Try using a Healing Salve to heal your hero. First, activate the item by pressing the key above its icon. Then, left-click on your hero. You can also double-click the Healing Salve to immediately use it on your hero."
"scenario_mechanics_wizard_tip_intro_casting_Text"	"Para usar una habilidad, primero actívala pulsando la tecla que aparece sobre su icono y luego haz clic izquierdo en un objetivo. Las habilidades que requieren activación consumen maná al usarse. Las habilidades pasivas, como Bendición Lunar de Luna, siempre están activas y no requieren maná."
"[english]scenario_mechanics_wizard_tip_intro_casting_Text"	"To use an ability, first activate it by pressing the key shown above the ability's icon, then left-click on a target. Abilities which require activation cost mana to use. Passive abilities, such as Luna's Lunar Blessing, are always active, and do not require mana."
"scenario_mechanics_wizard_tip_intro_towers_Text"	"Las torres tienen una gran cantidad de vida e infligen mucho daño. Generalmente, elegirán como objetivo la unidad enemiga más cercana y continuarán atacando hasta que dicha unidad muera o esté fuera de su alcance. Si una torre empieza a atacar a tu héroe, deberías retroceder antes de recibir demasiado daño."
"[english]scenario_mechanics_wizard_tip_intro_towers_Text"	"Towers have a lot of health and cause a lot of damage. Generally, they target the closest enemy unit, then continue attacking until that unit dies or leaves its range. If a Tower begins attacking your hero, retreat before you take too much damage."
"scenario_mechanics_wizard_tip_intro_complete_Text"	"¡Bien hecho! Has destruido la torre y completado el tutorial de mecánicas básicas. Ahora puedes continuar con los demás objetivos para jugadores novatos. ¡Buena suerte y pásalo bien!"
"[english]scenario_mechanics_wizard_tip_intro_complete_Text"	"Well done! You've destroyed the Tower and completed the Basic Mechanics tutorial. You are now ready to continue on to the other New Player Objectives. Good luck, and have fun!"
"scenario_mechanics_ui_tip_shop"	"Haz clic aquí para abrir la tienda"
"[english]scenario_mechanics_ui_tip_shop"	"Click here to open the shop"
"scenario_mechanics_ui_tip_learn_lucent_beam"	"Haz clic aquí para aprender Haz Lumínico"
"[english]scenario_mechanics_ui_tip_learn_lucent_beam"	"Click here to learn Lucent Beam"
"scenario_mechanics_ui_tip_use_lucent_beam"	"Haz clic aquí para lanzar Haz Lumínico"
"[english]scenario_mechanics_ui_tip_use_lucent_beam"	"Click here to cast Lucent Beam"
}
}
