"lang"
{
"Language"	"latam"
"npc_dota_hero_jakiro_bio"	"Incluso entre las bestias mágicas, un dragón de dos cabezas es algo extraño. Mitad hielo y astucia, mitad fuego y rabia, la criatura conocida como Jakiro planea sobre campos de batalla carbonizados y congelados, causando estragos entre aquellos que se alzan en armas contra él. De los huevos de los dragones Pyroxianos siempre nacen dos crías. Conocidos por su ferocidad incluso en los primeros instantes de su vida, los dragones recién nacidos de estas especies intentarán matar a sus hermanos aún en el nido. Solo el más fuerte sobrevive. De esta forma, la fuerza del linaje Pyroxiano queda garantizada. Por algún error de la Naturaleza, el extraño Jakiro nació de un solo huevo, combinando en un solo individuo el amplio rango de habilidades que se encuentra en las distintas especies de Pyroxianos. Atrapados en el armazón de su monstruoso cuerpo, los poderes del hielo y el fuego se combinan. Ningún enemigo está a salvo."
"[english]npc_dota_hero_jakiro_bio"	"Even among magical beasts, a twin-headed dragon is a freak. Equal parts ice and fire, cunning and rage, the creature known as Jakiro glides over charred and ice-bound battlefields, laying waste to any who would bear arms against it. Pyrexae dragon clutches always contain two fledglings. Famous for their viciousness even from the first moments of life, newly hatched dragons of this species will try to kill their sibling while still in the nest. Only the strongest survive. In this way is the strength of the Pyrexae line ensured. By some accident of nature, the freak Jakiro hatched from a single egg, combining in a single individual the full range of abilities found within the diverse Pyrexae species. Trapped within the armature of its monstrous body, the powers of ice and fire combine, and now no enemy is safe."
"npc_dota_hero_spectre_bio"	"Al igual que las altas concentraciones de energía buscan disminuir su nivel, la Espectro (Spectre) conocida como Mercurial es un ser de intensa y violenta energía que se ve irresistiblemente atraído por las escenas de lucha que transcurren en el mundo físico. Aunque su estado espectral trasciende las limitaciones sensoriales, cada vez que asume una apariencia física se ve afectada por una pérdida involuntaria de consciencia. En el fragor de la batalla, su identidad se destruye y se reconfigura mientras va tomando consciencia de sí misma. Se aferra al hecho de que ella es Mercurial la Espectro y de que todos sus Tormentos son solo sombras de la verdadera Espectro. La claridad llega en la lidia por la supervivencia; su mente se reafirma a sí misma hasta el momento de la victoria o la derrota cuando, finalmente, trasciende la materia y recupera una vez más su forma eterna."
"[english]npc_dota_hero_spectre_bio"	"Just as higher states of energy seek a lower level, the Spectre known as Mercurial is a being of intense and violent energy who finds herself irresistibly drawn to scenes of strife as they unfold in the physical world. While her normal spectral state transcends sensory limitations, each time she takes on a physical manifestation, she is stricken by a loss of self--though not of purpose. In the clash of combat, her identity shatters and reconfigures, and she begins to regain awareness. She grasps that she is Mercurial the Spectre--and that all of her Haunts are but shadows of the one true Spectre. Focus comes in the struggle for survival; her true mind reasserts itself; until in the final moments of victory or defeat, she transcends matter and is restored once more to her eternal form."
"npc_dota_hero_ancient_apparition_bio"	"Kaldr, la Aparición Ancestral (Ancient Apparition), es una imagen proyectada desde fuera del tiempo. Proviene del frío e infinito vacío que tanto precede al universo como espera a su fin. Kaldr es, Kaldr era, Kaldr será... y lo que percibimos, poderoso como aparenta ser, no es más que el desvanecido eco del verdadero y eterno Kaldr. Algunos creen que, a medida que el cosmos envejezca y se acerque a su momento final, el brillo y poder de Kaldr también se intensificará, que la Aparición Ancestral se volverá más joven y fuerte cuando se aproxime el fin de la eternidad. Su gélido agarre detendrá toda la materia, su imagen proyectará una luz demasiado horrible de contemplar. ¡Ya no será más una Aparición!"
"[english]npc_dota_hero_ancient_apparition_bio"	"Kaldr, the Ancient Apparition, is an image projected from outside time. He springs from the cold, infinite void that both predates the universe and awaits its end. Kaldr is, Kaldr was, Kaldr shall be...and what we perceive, powerful as it appears to us, is but the faintest faded echo of the true, eternal Kaldr. Some believe that as the cosmos ages and approaches its final moments, the brightness and power of Kaldr will also intensify--that the Ancient Apparition will grow younger and stronger as eternity's end draws nigh. His grip of ice will bring all matter to a stop, his image will cast a light too terrible to behold. An Apparition no longer!"
"npc_dota_hero_ursa_bio"	"Ulfsaar el Guerrero es el miembro más fiero de la tribu ursina, protector de su tierra y de su gente. Durante los largos inviernos, mientras las madres duermen y amamantan a sus cachorros, los machos patrullan las tierras de encima. Son incansables vigilantes y defensores de sus antiguas costumbres. Oyendo tenues pero crecientes rumores de un expansivo mal, Ulfsaar se dirigió más allá de las fronteras de su boscosa y silvestre patria con el propósito de encontrar y destruir la amenaza desde la raíz antes de que ésta pudiera poner en peligro a su pueblo. Ulfsaar es una criatura orgullosa con un espíritu brillante y fuerte, totalmente digno de confianza, un firme aliado y defensor."
"[english]npc_dota_hero_ursa_bio"	"Ulfsaar the Warrior is the fiercest member of an ursine tribe, protective of his land and his people. During the long winters, while the mothers sleep and nurse their cubs, the males patrol the lands above as tireless, vigilant defenders of their ancient ways. Hearing dim but growing rumors of a spreading evil, Ulfsaar headed out beyond the boundaries of his wild wooded homeland, intending to track down and destroy the threat at its source, before it could endanger his people. He is a proud creature with a bright strong spirit, utterly trustworthy, a staunch ally and defender."
"npc_dota_hero_spirit_breaker_bio"	"Barathrum el Rompe Espíritus (Spirit Breaker) es un poderoso e imponente ser, una brutal inteligencia elemental que decidió cambiar de plano y adentrarse en el mundo material para tomar parte en eventos que repercutieran en su hogar, el reino elemental. Para ese fin adoptó una forma que le sería útil tanto en nuestro mundo como fuera de él. Su apariencia física toma prestados algunos de los puntos fuertes de este mundo, mezclando rasgos bovinos y simiescos —cuernos, pezuñas y manos— como emblemas externos de sus cualidades internas de fuerza, velocidad y astucia. Spiritbreaker lleva un aro en el hocico como recordatorio de que sirve al maestro oculto y de que este mundo en el que obra es solo una sombra del verdadero."
"[english]npc_dota_hero_spirit_breaker_bio"	"Barathrum the Spirit Breaker is a lordly and powerful being, a fierce and elemental intelligence which chose to plane-shift into the world of matter to take part in events with repercussions in the elemental realm that is his home. To that end, he assembled a form that would serve him well, both in our world and out of it. His physical form borrows from the strengths of this world, blending features both bovine and simian--horns, hooves and hands--as outward emblems of his inner qualities of strength, speed and cunning. He wears a ring in his nose, as a reminder that he serves a hidden master, and that this world in which he works is but a shadow of the real one."
"npc_dota_hero_visage_bio"	"En lo alto de la entrada del Laberinto Angosto, contemplando eternamente los caminos hacia el más allá, reposan las amenazadoras formas de gárgolas burlonas. Bestias y pájaros, hombres y monstruos, todas las criaturas que mueren y eligen caminar por esas sendas algún día tienen que pasar por debajo de sus ojos. Para un espíritu sin ataduras, la decisión de viajar a través del velo de la muerte es irrevocable. Cuando llega la oportunidad, y por arte o por astucia algún alma inquieta huye de sus cielos o infiernos, es la temida gárgola Visage, la forma que encierra al espíritu eterno Necro'lic, la que se encarga de recuperarla. Despiadada y eficiente, sin ser estorbada por los principios de la muerte y la fatiga, Visage acecha a su presa sin piedad ni fin, con la voluntad de destruir a todo aquel que pueda dar cobijo a la esencia fugitiva. Los que burlen las leyes de la otra vida jamás tendrán descanso, pues si bien es cierto que los muertos pueden resucitar, es solo cuestión de tiempo antes de que Visage los encuentre y los devuelva a su debido lugar."
"[english]npc_dota_hero_visage_bio"	"Perched atop the entrance to the Narrow Maze sit the looming shapes of sneering gargoyles, the paths into the hereafter forever in their gaze.  Beasts and birds, men and monsters, all creatures that die and choose to travel beyond must someday pass beneath their sight.  For an untethered spirit, the decision to journey through the veil of death is irrevocable.  When chance comes, and by craft or cunning some restless soul escapes their hells and heavens, it is the dreaded gargoyle Visage, the bound form of the eternal spirit Necro'lic, who is dispatched to reclaim them.  Ruthless and efficient, unhindered by the principles of death and fatigue, Visage stalks its prey without mercy or end, willingly destroying all which may give shelter to the fugitive essence.  That which flaunts the laws of the afterlife may never rest, for while it is true that the dead may be revived, it is only a matter of time before Visage finds and returns them to their proper place."
"npc_dota_hero_keeper_of_the_light_bio"	"Chispa de infinitos soles, cabalgando sobre un pálido corcel va este Guardián de la Luz (Keeper of the Light). Ezalor hace ya largo tiempo que escapó del plano Fundamental, separándose de las otras fuerzas ancestrales a las que estaba ligado en el seno de la gran armonía Primigenia. Él es una fuerza que cobró consciencia en los albores del universo, y que ahora cabalga en todos los planos a la vez, siempre un paso por delante del caos que le persigue, portando con él su don en el extremo de un bastón radiante. Su majestuosa verdad yace oculta bajo la apariencia externa de un anciano decrépito que apenas consigue mantenerse sobre la montura. Sin embargo, cuando se enfrenta al desafío del caos o de las fuerzas de la oscuridad, su luz primigenia brota en un estallido, y todo su poder se manifiesta, transformándolo, una vez más, en una fuerza muy a tener en cuenta."
"[english]npc_dota_hero_keeper_of_the_light_bio"	"Upon a pale horse he rides, this spark of endless suns, this Keeper of the Light.  Ezalor long ago escaped the Fundamental plane, separating from the other ancient forces to which he was bound within the great Primordial harmony.  He is a power grown sentient in the dawn of the universe, and now rides forth in all planes at once, one step ahead of pursuing chaos, bearing his gift with him at the end of a radiant staff.  His majestic truth lies hidden beneath the outward appearance of a slightly doddering old man who barely stays in the saddle.  However, when faced with the challenge of chaos, or the forces of darkness, his primordial light bursts forth, and his full power is revealed, transforming him once again into a force to be reckoned with."
"npc_dota_hero_meepo_bio"	"\"Si me preguntas, la vida depende de a quién conoces y qué puedes encontrar. Cuando vives en las Ruinas de la Grieta Sombría, incluso encontrar comida puede ser complicado. Así que tienes que saber ahorrar, tienes que gorronear, tienes que conocer tus puntos fuertes. Algunas de las bestias ahí arriba pueden matarte, así que necesitas algún método para atrapar a los débiles y evadir a los fuertes. Lo bueno es que las ruinas tienen historia y la historia vale mucho para algunos. Solía haber un palacio allí, donde tenían lugar todos estos rituales oscuros. Mal rollo. Si sobrevivías a la ceremonia, rompían un cristal y hacían tu alma pedazos. ¡Eso sí, eran muy artísticos! Esculturas y todo eso. Deja que te cuente: a veces encuentras unas cuantas de esas tallas viejas. Lleva un saco lleno de ellas a la ciudad y véndelas, te dará suficiente para comer unas semanas. Si la suerte realmente está de tu parte, puede que encuentres un cristal de la Grieta Sombría. Llévalo a tasar y ponte a preguntar. Siempre hay alguien que conoce a algún loco en busca de este tipo de cosas. Si no es tu día, véndeselo a un Magus la próxima vez que uno pase por la ciudad. Les encantan estas cosas. Eso sí, hagas lo que hagas, ten cuidado al manipular esos cristales. No querrás que uno te explote encima. Duele un montón\"."
"[english]npc_dota_hero_meepo_bio"	"\"If you ask me, life is all about who you know and what you can find. When you live up in the Riftshadow Ruins, just finding food can be tough. So you need to cut corners, you need to scrounge, you need to know your strengths. Some of the beasts up there can kill you, so you need a way to trap the weak and duck the strong. On the upside, the ruins have history, and history is worth a lot to some people. There used to be a palace there, where they had all these dark rituals. Bad stuff. If you survived the ceremony, they would shatter a crystal and split your soul into pieces. They made great art though! Sculptures and such. Let me tell you: sometimes you stumble onto some of those old carvings. Take a pack full of those to town and sell them, then get yourself food for a few weeks. If luck is really on your side, you might find a Riftshadow crystal. Get it appraised and start asking around. Someone always knows some crazy fool looking for this kind of thing. If all else fails, sell it to a Magus the next time one's in town. They love that stuff. Still, whatever you do, be careful handling those crystals. You do not want one to go off on you. It really hurts.\""
"npc_dota_hero_slark_bio"	"Prácticamente desconocido por los habitantes del mundo seco, el Arrecife Oscuro es una prisión submarina donde envían a las peores criaturas marinas que hayan cometido crímenes contra los suyos. Es un nido enzarzado lleno de Slithereen asesinos, Profundos traicioneros y merantes sociópatas. En este lúgubre laberinto, patrullado por anguilas y protegido por enormes anémonas, solo los salvajes sobreviven. Encerrado en el Arrecife Oscuro por crímenes desconocidos, Slark pasó media vida sin familia ni amabilidad, sin fiarse de nadie, sobreviviendo mediante una combinación de sigilo y crueldad, guardándose sus pensamientos y sus planes para él. Cuando los Doce Infames del Arrecife Oscuro planearon su desastrosa fuga, mantuvieron sus planes en perfecto secreto, asesinando a cualquiera que empezara a atar cabos; pero de algún modo, Slark descubrió su plan y se procuró un lugar en él. Diez de los doce murieron en el intento de fuga y otros dos fueron capturados y devueltos al Arrecife Oscuro, posteriormente ejecutados para el entretenimiento de los otros presos. Pero Slark, el desconocido decimotercero, aprovechó la conmoción para escabullirse y no ser visto nunca más. Actualmente un residente furtivo de los manglares carnívoros de las regiones al sur de la Costa Sombría, Slark sigue siendo el único fugitivo con éxito del Arrecife Oscuro."
"[english]npc_dota_hero_slark_bio"	"Little known to the inhabitants of the dry world, Dark Reef is a sunken prison where the worst of the sea-bred are sent for crimes against their fellows. It is a razor barbed warren full of murderous slithereen, treacherous Deep Ones, sociopathic meranths. In this dim labyrinth, patrolled by eels and guarded by enormous anemones, only the vicious survive. Pitched into Dark Reef for crimes unknown, Slark spent half a lifetime without kin or kindness, trusting no one, surviving through a combination of stealth and ruthlessness, keeping his thoughts and his plans to himself. When the infamous Dark Reef Dozen plotted their ill-fated breakout, they kept their plans a perfect secret, murdering anyone who could have put the pieces together--but somehow Slark discovered their scheme and made a place for himself in it. Ten of the Dozen died in the escape attempt, and two were captured, hauled back to Dark Reef, then executed for the entertainment of their fellow inmates. But Slark, the unsung thirteenth, used the commotion as cover and slipped away, never to be caught. Now a furtive resident of the carnivorous mangrove scrub that grips the southern reach of Shadeshore, Slark remains the only successful escapee from Dark Reef."
"npc_dota_hero_medusa_bio"	"Belleza es poder. Ese pensamiento consolaba a Medusa (la más joven y encantadora de las tres bellas hermanas Gorgonas, nacidas de una diosa del mar) porque únicamente ella era mortal. Le reconfortaba, hasta el día en que unos asaltantes enmascarados invadieron el reino Gorgón y se llevaron a las dos hermanas inmortales, implacablemente ante su belleza y sus lágrimas. Uno de los invasores apresó también a Medusa, pero la apartó con una mirada de asco: 'Esta apesta a mortal. No tenemos uso alguno para aquello que muere'. Humillada y enfurecida, Medusa huyó al templo de su madre y se arrodilló ante la diosa, llorando, '¡Me denegaste la vida inmortal, por ello te pido que me des poder! ¡Poder para que pueda dedicar esta vida que tengo a rescatar mis hermanas y vengar esta injusticia!' Tras pensarlo detenidamente, la diosa le concedió a su hija su petición, permitiéndole a Medusa intercambiar su belleza legendaria por un rostro y una forma de una fuerza temible. En ningún momento se ha arrepentido Medusa de su decisión. Entiende que el poder es la única belleza que merece la pena poseer, ya que únicamente el poder puede cambiar el mundo."
"[english]npc_dota_hero_medusa_bio"	"Beauty is power. This thought comforted Medusa--the youngest and loveliest of three beautiful Gorgon sisters, born to a sea goddess--because she alone of the sisters was mortal. It comforted her, that is, until the day masked assailants invaded the Gorgon realm and tore the two immortal sisters from their home, unmoved by their beauty or by their tears. One of the invaders seized Medusa as well, but then cast her aside with a disgusted look: 'This one has the mortal stink upon her. We have no use for that which dies.' Humiliated, enraged, Medusa fled to the temple of her mother and cast herself before the goddess, crying, 'You denied me eternal life--therefore I beg you, give me power! Power, so I can dedicate what life I have to rescuing my sisters and avenging this injustice!' After long thought, the goddess granted her daughter's request, allowing Medusa to trade her legendary beauty for a face and form of terrifying strength. Never for a moment has Medusa regretted her choice. She understands that power is the only beauty worth possessing--for only power can change the world."
"npc_dota_hero_winter_wyvern_bio"	"Al igual que muchos grandes poetas, Auroth solo desea tiempo para escribir, pero la vida de la Wyvern Invernal está repleta de interrupciones. Las epopeyas de los Eldwurms tienen una extensa e interesante historia, pero algunos temen que los eruditos dragones que quedan no sean tan prolíficos como antaño, con apenas unas líneas añadidas al Eddas de los Eldwurm desde la última edad de grandeza. Auroth se lamenta: \"Olvidamos que hay más vida que el triunfo y el dominio sobre los enemigos. Debemos, también, vivir nuestras vidas en búsqueda de la expresión creativa\". Se embarca en expediciones de investigación, recopilando libros para su inspiración. Pero toda esta investigación puede llegar a ser terriblemente distractoria e invierte menos tiempo escribiendo del que debería. Pese a que ella sabe que debería estar holgazaneando en su guarida, expandiendo el Eddas, a menudo se ve involucrada en épicas batallas frente a poderosos enemigos. Saquea castillos, asalta antiguas bibliotecas... y si tiene la suerte de vanagloriarse en el proceso, se dice a sí misma que es simplemente un efecto secundario de su investigación. El hecho es que, mientras que su habilidad y poder en batalla son legendarios, sus trabajos como erudita apenas han logrado un ápice de reconocimiento literario. Pero ella no se contenta con protagonizar historias heroicas. También desea crearlas."
"[english]npc_dota_hero_winter_wyvern_bio"	"Like many great poets, Auroth just wants time to write, but the Winter Wyvern's life is full of interruptions. The epics of the Eldwurms have a long and colorful history, but some fear that the remaining dragon scholars are not as prolific as they once were, with few lines added to the Eldwurm Eddas since the last age of greatness. Auroth laments: \"We forget that there is more to life than triumph and dominion over enemies. We must also live our lives in the pursuit of creative expression.\" She embarks on research expeditions, collecting books for inspiration. But all this research can be terribly distracting, and she spends less time writing than she should. Although she knows she should be lurking in her lair, adding to the Eddas, she finds herself engaged in epic battles against powerful enemies. She loots castles, raids ancient libraries ... and if she happens to heap glory on herself in the process, she tells herself that it's merely a side effect of her research. The fact is, while her skill and power on the battlefield are legendary, her scholarly travails have thus far hardly been the stuff of literary acclaim. But she is not content to stand as a protagonist of heroic lore. She wishes also to create it."
"npc_dota_hero_abyssal_underlord_bio"	"No existe mito ni canción que anuncie su venida.<br><br>Bajo la superficie del mundo yacen maravillas y horrores desconocidos. En lo más profundo, muy por debajo de los campos de fluido magma y las hirvientes raíces de los volcanes dormidos, se alza la ciudad de obsidiana de Aziyog, con su incomparable mampostería que se extiende a lo largo de una interminable caverna. Tras muros argamasados con los huesos de innumerables esclavos se encuentran los dominios de la horda abisal y su brutal underlord Vrogros.<br><br>Vrogros, armado por los monstruosos herreros de su especie y muy versado en las artes de la Grieta Oscura, es capaz de conjurar llamas y maldad devastadora a través del resquicio entre los mundos. Él siempre busca expandir sus posesiones, destruyendo o esclavizando todo lo que encuentra. Sin embargo, las tierras que ofrece el reino subterráneo son pocas, y por eso ha vuelto su mirada hacia arriba. Las primeras oleadas de invasores abisales ya han marchado a través de la grieta siguiendo sus órdenes; unas pocas legiones condenadas cuyo único propósito es medir el poder de las naciones de la superficie.
Ahora, mientras todas sus huestes se preparan para la conquista eterna, el propio Vrogros se adentra en un mundo iluminado por el sol para anunciar la llegada de su reinado. Quienes se enfrenten al Underlord se inclinarán y le rendirán tributo, o serán aplastados en el acto."
"[english]npc_dota_hero_abyssal_underlord_bio"	"Neither myth nor song exist to tell of their coming. <br><br>Deep below the surface of the world lay unknown wonders and horrors. Down and down again, well beneath the slithering magma fields and simmering roots of dormant volcanoes stands the obsidian city of Aziyog, its incomparable stonework spanning an endless cavern. Within honeycomb walls mortared with the bones of countless slaves lies the domain of the Abyssal Horde, and their brutal underlord Vrogros. <br><br>Armed by the monstrous forgemasters of his kind and well-practiced in the arts of the Dark Rift, Vrogros is able to conjure forth flame and crippling malice through the twist between worlds. He seeks always to expand his holdings, destroying or enslaving all he encounters. Yet the lands offered by the subterranean realm are few, and so his sights have turned upward. By his command the first waves of abyssal invaders have already marched through the rift, a few doomed legions meant merely to test the might of nations above. Now, as his full force readies itself for unending conquest, Vrogros himself steps into a sunlit world to announce his coming reign. Those who face the Underlord will bow and pay tribute, or be crushed where they stand."
"npc_dota_hero_monkey_king_bio"	"Durante quinientos años tuvo que soportar la presión de la montaña. Solo su cabeza estaba libre del aplastante peso de la cárcel de piedra que los dioses antiguos habían invocado para detener su pueril rebelión. El musgo crecía sobre las líneas de su cara, la hierba le brotaba por las orejas y su visión estaba enmarcada por las flores silvestres que prosperaban en torno a sus mejillas. La mayoría lo creía muerto hace tiempo, atormentado por los dioses por librar una guerra contra los cielos hasta que no quedó nada más que su leyenda. Pero, según se cuenta, Monkey King no puede morir.<br><br>
Así que esperó. Aguantó hasta que los dioses vinieron a ofrecerle una oportunidad de redención. Y cuando llegaron a decirle el precio, Sun Wukong aceptó su encargo: acompañaría a un joven acólito en una peregrinación secreta, lo protegería de los demonios y los peligros del camino y lo guiaría a casa en posesión de una codiciada reliquia. Si hacía eso y obedecía humildemente los mandatos del humano sirviendo a su sagrada misión, Sun Wukong demostraría que estaba reformado.<br><br>
Para variar, Sun Wukong cumplió con honor su juramento a los dioses y expió así los pecados de insurrecciones pasadas. El acólito —que había aprendido mucho de las adversidades— retornó a su templo con la reliquia en sus manos, y Wukong —viéndose por primera vez en paz con los dioses— estuvo conforme con renunciar a su antigua sed de aventura y gloria durante algún tiempo. Pero Monkey King nació para hacer travesuras... y ofender a los dioses es algo que nunca pasa de moda."
"[english]npc_dota_hero_monkey_king_bio"	"For 500 years the mountain pressed down upon him, only his head free from the crushing weight of the stonewrought prison the elder gods had summoned to halt his childish rebellion. Moss grew along the lines of his exposed face, tufts of grass sprouted from his ears; his vision was framed in wildflowers reaching from the soil around his cheeks. Most thought him long dead, tormented by the gods for waging war against the heavens until naught but his legend survived. But, as the stories go, the Monkey King cannot die.<br><br>So he waited. Until the gods came to offer a chance at absolution, he endured. And when they did come to name the price, Sun Wukong accepted their charge: he would accompany a young acolyte on a secret pilgrimage, protect him from demons and dangers of the road, and guide the man home in possession of a coveted relic. Do that, and humbly obey the human's commands in service to their holy mission, and Wukong would prove himself reformed.<br><br>For a change, Sun Wukong fulfilled his oath to the gods with honor, and atoned for the sins of past insurrections. The acolyte, much learned in hardships, was returned to his home temple, relic in hand; and Wukong-finding himself for the first time in proper standing with any gods of consequence-was content for a short while to give up his old thirst for adventure and glory. But the Monkey King was born for mischief...and offending the gods never gets old."
"npc_dota_hero_dark_willow_bio"	"Los niños adoran contar historias sobre las fantásticas aventuras de las hadas. Pero eso es porque ignoran que en su mayoría son estúpidas y maliciosas. Y en el mundo de las rencorosas hadas, pocos nombres se pronuncian con tanto desprecio como el de Mireska Brisasol.<br><br>Hija de un rey mercader de las hadas, Mireska creció en Revtel, un despiadado país donde la manipulación y el asesinato eran la norma. Pero a pesar de su habilidad para manejarse según el protocolo, las leyes no escritas y los rituales sociales que impregnaban cada elemento de su vida, a ella todo le parecía bastante aburrido.<br><br>Así que Mireska hizo lo que hacen la mayoría de niños rebeldes: quemó la casa de su padre y se escapó con su espíritu mascota Jex a vivir la vida de una estafadora errante."
"[english]npc_dota_hero_dark_willow_bio"	"Children love telling stories about the whimsical adventures of fairies... That’s because children don’t know that most fairies are spiteful jerks. And in the world of spiteful fairies there are few names spoken of with more contempt than Mireska Sunbreeze.<br><br>Born to a fae merchant king, Mireska grew up in Revtel; a cutthroat nation where manipulation and murder were the norm. But while she was quite adept at navigating the etiquette, unspoken laws, and social rituals that permeated every element of her life, she found the whole thing rather boring.<br><br>So, Mireska did what most rebellious children do: burn down her family estate and set off with her pet wisp Jex to live the life of a wandering grifter."
"npc_dota_hero_pangolier_bio"	"Los hombres y mujeres de forman los Nivan Gallants se pasan la vida manejando espadas, entre candelabros oscilantes y amoríos extravagantes. Y aunque todos siguen la creencia de que “Una vida de aventuras es la única vida que vale la pena vivir”, las hazañas de Donté Panlin aún sorprenden incluso a los espadachines más hedonistas. <br><br>No hay monstruos que no pueda matar. Ni criatura que no pueda encandilar. No hay tirano al que no pueda enfrentarse. Ni noble que sea inmune a su elocuencia."
"[english]npc_dota_hero_pangolier_bio"	"The men and women that make up the Nivan Gallants live a life of swordplay, chandelier swinging, and tawdry romance. And while all adhere to their creed that “A life of adventure is the only life worth living,” the exploits of Donté Panlin still manage to raise the eyebrows of even the most hedonistic of swordsmen.<br><br>There is no monster he won’t slay. No creature he won’t woo. No tyrant he won’t stand against. And no noble immune to his silver tongue."
"npc_dota_hero_grimstroke_bio"	"La gente de Ashkavor se agolpaba alrededor de la plaza del templo, ansiosa por presenciar la ascensión de su nuevo guardián, para estar cerca de aquel hombre mientras vinculaba sus almas con la de él. Pero a medida que sus pinceladas finales golpeaban la piedra rúnica y se forjaba el vínculo de un nuevo Ascendido, todos, incluso aquellos que se habían quedado en sus hogares, pudieron sentir que algo había salido terriblemente mal.<br><br>

Él supo al instante cuál era la causa. Las gotas de sangre divina que había usado para amplificar la potencia de sus tinteros, en su lugar, los habían contaminado, y el poder del hechizo vinculante que había lanzado ahora amenazaba con consumirlo. La tinta corrompida subió serpenteando desde la piedra rúnica, siguió por el mango de su pincel, y rápidamente tomó control de sus manos. Desde ahí se extendió vorazmente. Una vez que alcanzó el rostro y la boca, Grimstroke no podría haber gritado, incluso si hubiese querido.<br><br>

Toda su vida meditó sobre la forma de alcanzar poderes cada vez mayores superando el límite impuesto por sus maestros, lo que lo llevó al punto de romper la sagrada prohibición de alterar las tintas. Cuando tuvo la fuente del vínculo Ascendido a su alcance, sintió el poder atravesando su alma de una forma inimaginable. Habría alcanzado su mayor triunfo, si tan solo pudiera sobrevivir.<br><br>

Sacó fortaleza del poder del vínculo, para rechazar el flujo de tinta corrompida. Un gran gemido resonó en el aire: el grito colectivo de su pueblo. Algunos se tambalearon. Los más débiles se desmayaron. Muchos intentaron escapar. Grimstroke sacaba aún más fuerzas de lo más profundo de su linaje, pero no fue suficiente para detener la marea de tinta.<br><br>

Solo cuando el aliento en los pulmones comenzó a fallarle y la oscuridad del tintero lo envolvió por completo, encontró la salida. El vínculo que había hecho con el pueblo de Ashkavor, su gente, estaba destinado a ser utilizado solo para proteger a su pueblo, pero fluía en ambas direcciones.<br><br>

Con una oleada final de fuerza, esta vez dirigida por algo más que un simple rechazo ciego, empujó el torrente de tinta hacia el mismo vínculo.<br><br>

Lentamente, sintió que la marea retrocedía... y oyó los horribles lamentos de su gente, mientras la corrupción a su vez se apoderaba de ellos. Cuando por fin la tinta cedió, un mundo distinto apareció ante sus ojos. El pueblo de Ashkavor, como él lo conocía, había desaparecido. Hasta la última alma se había transformado en una sombra terrorífica de su antiguo ser, compuesta, no por sangre y hueso, sino, únicamente, por tinta viscosa y contaminada."
"[english]npc_dota_hero_grimstroke_bio"	"The people of Ashkavor crowded around the temple square, eager to witness the ascension of their new guardian -- to stand near the man as he bound their souls to his own. But as his final brush strokes fell against the runestone, and the bond of a new Ascended One was forged, everyone -- even those who'd stayed in their homes -- could sense that something had gone terribly wrong.<br><br>He knew the cause instantly. The droplets of ichor he'd procured to amplify the potency of his inkpots had instead contaminated them, and the power of the binding spell he'd cast now threatened to consume him. An inky corruption snaked upward from the runestone, along the handle of his brush, soon overtaking his hands. From there it spread quickly. Once it overcame his face and his mouth, he couldn't have screamed even if he'd wanted to.<br><br>All of his life he'd calculated on how to attain ever greater powers than the limits presented by his teachers would allow--going so far as to break the sacred prohibition against augmenting the inks. Indeed, with the wellspring of the Ascended bond open to him, he felt a measure of power coursing into his soul like he'd never imagined. His greatest triumph was upon him, if he could only survive it.<br><br>He drew deep from the power of the bond, pushing back against the corrupted ink flow. A great moan filled the air -- the collective cry of his people. Some swayed on their feet. The weakest collapsed. Many tried to run. And still deeper he pulled from their bloodline reservoir. But it wasn't enough to stop the ink tide.<br><br>It was only when the breath trapped in his lungs began to fail him, and the inkpool darkness fully encased him, that he saw his way out. The bond he'd made with the Ashkavoran people -- his people -- meant to be drawn upon only in service of their protection... It flowed two ways.<br><br>With a final surge of strength -- this time directed by more than just blind repulsion -- he pushed the ink torrent into the bond itself.<br><br>Slowly, he felt the tide retreat... and heard the awful wails of his people as the corruption in turn rolled over them. When at last the ink relented, his eyes opened upon a world changed. The Ashkavoran people as he knew them were gone. Every last soul was transformed into terrifying shades of their former selves -- comprised no longer of blood and bone, only viscid, tainted ink."
