"lang"
{
"Language"	"danish"
"[english]npc_dota_hero_jakiro_bio"	"Even among magical beasts, a twin-headed dragon is a freak. Equal parts ice and fire, cunning and rage, the creature known as Jakiro glides over charred and ice-bound battlefields, laying waste to any who would bear arms against it. Pyrexae dragon clutches always contain two fledglings. Famous for their viciousness even from the first moments of life, newly hatched dragons of this species will try to kill their sibling while still in the nest. Only the strongest survive. In this way is the strength of the Pyrexae line ensured. By some accident of nature, the freak Jakiro hatched from a single egg, combining in a single individual the full range of abilities found within the diverse Pyrexae species. Trapped within the armature of its monstrous body, the powers of ice and fire combine, and now no enemy is safe."
"npc_dota_hero_spectre_bio"	"Ligesom højere energistadier søger lavere niveauer, er Spectre, kendt som Mercurial, et væsen med en intens og voldsom energi, som er uimodståeligt tiltrukket af stridsscener, der udfolder sig i den fysiske verden. Alt imens hendes normale spektrale stadie overstiger sansernes begrænsninger, lider hun et tab af sit selv, hver gang hun pådrager sig en fysisk manifestation — men hun mister dog ikke sit mål. I kampes sammenstød splintres og rekonfigureres hendes identitet, og hun begynder at genvinde sin bevidsthed. Hun indser, at hun er Mercurial, Spektret — og at alle hendes Plager blot er skygger af den eneste sande Spectre. Fokus træder frem i kampen om overlevelse; hendes sande sind styrker sig selv; indtil hun, i sejrens eller nederlagets sidste øjeblik, overstiger selve materien og på ny genskabes i sin overjordiske form."
"[english]npc_dota_hero_spectre_bio"	"Just as higher states of energy seek a lower level, the Spectre known as Mercurial is a being of intense and violent energy who finds herself irresistibly drawn to scenes of strife as they unfold in the physical world. While her normal spectral state transcends sensory limitations, each time she takes on a physical manifestation, she is stricken by a loss of self--though not of purpose. In the clash of combat, her identity shatters and reconfigures, and she begins to regain awareness. She grasps that she is Mercurial the Spectre--and that all of her Haunts are but shadows of the one true Spectre. Focus comes in the struggle for survival; her true mind reasserts itself; until in the final moments of victory or defeat, she transcends matter and is restored once more to her eternal form."
"npc_dota_hero_ancient_apparition_bio"	"Kaldr, Ancient Apparition, er et billede, som er projiceret udefra tidens rammer. Han kommer fra det kolde, uendelige tomrum, som både går forud for universet og venter dets slutning. Kaldr er, Kaldr var, Kaldr skal blive... og det vi ser, magtfuldt, som det virker på os, er blot det svageste, falmede ekko af den sande, evige Kaldr. Nogle tror, at som kosmos ældes og nærmer sig sit endelige øjeblik, vil Kaldrs lysstyrke og kræfter også intensiveres — at Ancient Apparition vil blive yngre og stærkere, som evighedens endeligt kommer nærmere. Hans greb om is vil få alt stof til at stoppe — hans billede vil kaste et lys, som er for rædselsfuldt at se på. Han vil ikke længere blot være et billede!"
"[english]npc_dota_hero_ancient_apparition_bio"	"Kaldr, the Ancient Apparition, is an image projected from outside time. He springs from the cold, infinite void that both predates the universe and awaits its end. Kaldr is, Kaldr was, Kaldr shall be...and what we perceive, powerful as it appears to us, is but the faintest faded echo of the true, eternal Kaldr. Some believe that as the cosmos ages and approaches its final moments, the brightness and power of Kaldr will also intensify--that the Ancient Apparition will grow younger and stronger as eternity's end draws nigh. His grip of ice will bring all matter to a stop, his image will cast a light too terrible to behold. An Apparition no longer!"
"npc_dota_hero_ursa_bio"	"Krigeren Ulfsaar er det mest barske medlem af sin bjørnestamme. Han er beskyttende over for sit land og sit folk. Gennem lange vintre, imens mødrene sover og ser til deres unger, patruljerer hannerne i områderne længere oppe som utrættelige, vagtsomme beskyttere af deres ældgamle skikke. Da Ulfsaar hørte svage men opblussende rygter om en spredende ondskab, styrede han ud over grænserne omkring sit vilde, skovklædte hjemland for at opsøge og ødelægge truslen ved dens kerne, før den ville kunne true hans folk. Han er et stolt væsen med et klart og stærkt væsen — yderst troværdig; en trofast allieret og beskytter."
"[english]npc_dota_hero_ursa_bio"	"Ulfsaar the Warrior is the fiercest member of an ursine tribe, protective of his land and his people. During the long winters, while the mothers sleep and nurse their cubs, the males patrol the lands above as tireless, vigilant defenders of their ancient ways. Hearing dim but growing rumors of a spreading evil, Ulfsaar headed out beyond the boundaries of his wild wooded homeland, intending to track down and destroy the threat at its source, before it could endanger his people. He is a proud creature with a bright strong spirit, utterly trustworthy, a staunch ally and defender."
"npc_dota_hero_spirit_breaker_bio"	"Barathrum, Spirit Breaker, er en prægtig og magtfuld skabning; en vild og enkel intelligens, som valgte at skifte plan og altså skiftede til stoffets verden for at tage del i hændelser, der ville give eftervirkninger i det enkle rige, som er hans hjem. Til dette formål sammensatte han en form, der ville tjene ham godt både i vores verden og uden for den. Hans fysiske form låner af styrkerne i denne verden; han forener både kvæg- og abelignende træk, horn, hove og hænder, som udvendige symboler på hans indre styrke-, hastigheds- og snuhedskvaliteter. Han bærer en ring i sin næse som en påmindelse om, at han tjener en skjult herre, og at denne verden, som han fungerer i, blot er en skygge af den rigtige."
"[english]npc_dota_hero_spirit_breaker_bio"	"Barathrum the Spirit Breaker is a lordly and powerful being, a fierce and elemental intelligence which chose to plane-shift into the world of matter to take part in events with repercussions in the elemental realm that is his home. To that end, he assembled a form that would serve him well, both in our world and out of it. His physical form borrows from the strengths of this world, blending features both bovine and simian--horns, hooves and hands--as outward emblems of his inner qualities of strength, speed and cunning. He wears a ring in his nose, as a reminder that he serves a hidden master, and that this world in which he works is but a shadow of the real one."
"npc_dota_hero_visage_bio"	"På toppen af indgangen til den Snævre Labyrint sidder de truende omridser af snerrende gargoiler, med vejene til det hinsides for evigt i deres blik. Bæster og fugle, mænd og monstre, alle væsner, der dør og vælger at rejse til det hinsides, vil passere under deres syn. For en løsgående sjæl er beslutningen, om at rejse gennem dødens slør, uigenkaldelig. Når chancen opstår og en vandrende sjæl, ved kræfter eller list undslipper deres helvede eller himmel, er det den frygtede gargoil, Visage, den evige ånd af Necro'lics sjælebundne form, der bliver sendt ud for at tilbagekræve dem. Hensynsløs og effektiv, uhindret af død eller træthed, jagter Visage sit bytte endeløst uden nåde og ødelægger gerne alt, der kan beskytte den undslupne sjæl. Dem, der driver skæmt med det hinsides love, kan aldrig slappe af, for selv om det er sandt, at de døde kan genopstå, er det kun et spørgsmål om tid før Visage finder og sender dem tilbage til deres rette sted."
"[english]npc_dota_hero_visage_bio"	"Perched atop the entrance to the Narrow Maze sit the looming shapes of sneering gargoyles, the paths into the hereafter forever in their gaze.  Beasts and birds, men and monsters, all creatures that die and choose to travel beyond must someday pass beneath their sight.  For an untethered spirit, the decision to journey through the veil of death is irrevocable.  When chance comes, and by craft or cunning some restless soul escapes their hells and heavens, it is the dreaded gargoyle Visage, the bound form of the eternal spirit Necro'lic, who is dispatched to reclaim them.  Ruthless and efficient, unhindered by the principles of death and fatigue, Visage stalks its prey without mercy or end, willingly destroying all which may give shelter to the fugitive essence.  That which flaunts the laws of the afterlife may never rest, for while it is true that the dead may be revived, it is only a matter of time before Visage finds and returns them to their proper place."
"npc_dota_hero_keeper_of_the_light_bio"	"Ridende på en ligbleg hest gør denne gnisten fra evige sole, denne Lysets Vogter. Ezalor flygtede for længe siden fra det Fundamentale eksistensplan og undslap de oldgamle kræfter han var bundet til i Urharmonien. Han er en sansende kraft opvokset i universets begyndelse og rider nu fremad i alle planer på samme tid. Ét skridt foran den forfølgende kaos bærer han sin gave for enden af en glødende stav. Hans majestætiske sandhed ligger gemt under det ydre udseende af en lallende gammel mand, der knapt kan blive i sadlen. Når han dog står over for kaos eller mørkets kræfter, bryder hans urgamle lys frem og hans fulde kraft bliver afsløret hvilket igen transformerer ham til en mægtig kraft, der ikke må undervurderes."
"[english]npc_dota_hero_keeper_of_the_light_bio"	"Upon a pale horse he rides, this spark of endless suns, this Keeper of the Light.  Ezalor long ago escaped the Fundamental plane, separating from the other ancient forces to which he was bound within the great Primordial harmony.  He is a power grown sentient in the dawn of the universe, and now rides forth in all planes at once, one step ahead of pursuing chaos, bearing his gift with him at the end of a radiant staff.  His majestic truth lies hidden beneath the outward appearance of a slightly doddering old man who barely stays in the saddle.  However, when faced with the challenge of chaos, or the forces of darkness, his primordial light bursts forth, and his full power is revealed, transforming him once again into a force to be reckoned with."
"npc_dota_hero_meepo_bio"	"\"Hvis du spørger mig, så handler livet om hvem man kender, og hvad man kan finde. Når man bor oppe i Kløftskygge-ruinerne, kan det være svært bare at finde mad. Så man må skyde genveje, man må nasse, man må kende sine styrker. Nogle af bæsterne heroppe kan dræbe dig, så du har brug for en måde at fange de svage og undgå de stærke. På den lyse side har ruinerne historie, og historie er meget værd for nogle personer. Der plejede at være et palads der, hvor de havde alle de her mørke ritualer. Slemme sager. Hvis man overlevede ritualet, ville de knuse en krystal og splitte ens sjæl i stykker. De skabte dog imponerende kunst! Skulpturer og sådan noget. Jeg skal sige dig: nogle gange fandt man nogle af de der gamle billedskæringer. Tag en flok af dem med til byen, sælg dem og køb mad til nogle uger. Hvis heldet er med dig, finder du måske en Kløftskygge-krystal. Få den vurderet og begynd at spørge rundt. Der er altid nogen, der kender en eller anden skør tåbe, der leder efter sådan en tingest. Hvis alt andet mislykkedes så sælg den til en magiker næste gang, der er en i byen. De elsker den slags tingester. Hvad end du dog gør, så vær forsigtig når du håndterer de der krystaller. Du vil ikke have, at en af dem går af på dig. Det gør virkelig ondt.\""
"[english]npc_dota_hero_meepo_bio"	"\"If you ask me, life is all about who you know and what you can find. When you live up in the Riftshadow Ruins, just finding food can be tough. So you need to cut corners, you need to scrounge, you need to know your strengths. Some of the beasts up there can kill you, so you need a way to trap the weak and duck the strong. On the upside, the ruins have history, and history is worth a lot to some people. There used to be a palace there, where they had all these dark rituals. Bad stuff. If you survived the ceremony, they would shatter a crystal and split your soul into pieces. They made great art though! Sculptures and such. Let me tell you: sometimes you stumble onto some of those old carvings. Take a pack full of those to town and sell them, then get yourself food for a few weeks. If luck is really on your side, you might find a Riftshadow crystal. Get it appraised and start asking around. Someone always knows some crazy fool looking for this kind of thing. If all else fails, sell it to a Magus the next time one's in town. They love that stuff. Still, whatever you do, be careful handling those crystals. You do not want one to go off on you. It really hurts.\""
"npc_dota_hero_slark_bio"	"Nærmest ukendt for befolkningen i den tørre verden, er det Mørke Rev et sunket fængsel, hvor de værste af havopvoksede sendes for forbrydelser mod deres fæller. Det er en pigtrådslabyrint fyldt med morderiske slithereen, bedrageriske Dybe, sociopatiske meranth. I denne svagt belyste labyrint, der patruljeres af ål og vogtes af enorme anemoner, overlever kun de brutale. Sat i det Mørke Rev for ukendte forbrydelser, brugte Slark en halv levetid uden slægt og barmhjertighed, stolede ikke på nogle, overlevede gennem en kombination af list og hensynsløshed, holdt sine tanker og planer for sig selv. Da det infamøse Mørkerevsdusin plottede deres skæbnesvangre flugt, holdt de deres planer hemmelige og myrdede enhver, der kunne have samlet puslespillet--men på en eller anden måde opdagede Slark deres arrangement og lavede en plads til sig selv i den. Ti af Dusinet døde i flugtforsøget, og to blev fanget, trukket tilbage til det Mørke Rev, og derefter henrettet for deres medfangers underholdning. Men Slark, den ubemærkede trettende, brugte postyret som dække og slap væk for aldrig at blive fanget. Slark, der nu er en lyssky beboer i det dødsensfarlige mangrovekrat, der har greb om den sydlige strækning af Shadeshore, forbliver den eneste succesfulde flygtning fra det Mørke Rev."
"[english]npc_dota_hero_slark_bio"	"Little known to the inhabitants of the dry world, Dark Reef is a sunken prison where the worst of the sea-bred are sent for crimes against their fellows. It is a razor barbed warren full of murderous slithereen, treacherous Deep Ones, sociopathic meranths. In this dim labyrinth, patrolled by eels and guarded by enormous anemones, only the vicious survive. Pitched into Dark Reef for crimes unknown, Slark spent half a lifetime without kin or kindness, trusting no one, surviving through a combination of stealth and ruthlessness, keeping his thoughts and his plans to himself. When the infamous Dark Reef Dozen plotted their ill-fated breakout, they kept their plans a perfect secret, murdering anyone who could have put the pieces together--but somehow Slark discovered their scheme and made a place for himself in it. Ten of the Dozen died in the escape attempt, and two were captured, hauled back to Dark Reef, then executed for the entertainment of their fellow inmates. But Slark, the unsung thirteenth, used the commotion as cover and slipped away, never to be caught. Now a furtive resident of the carnivorous mangrove scrub that grips the southern reach of Shadeshore, Slark remains the only successful escapee from Dark Reef."
"npc_dota_hero_medusa_bio"	"Skønhed er magt. Denne tanke opmuntrede Medusa, den yngste og mest elskværdige af tre smukke Gorgon-søstre født til en sø-gudinde, idet hun alene af søstrene var dødelig. Det trøstede hende, altså indtil den dag maskerede gerningsmænd invaderede Gorgon-riget og rev de to udødelige søstre fra deres hjem; gerningsmændene var hverken påvirkede af deres skønhed eller deres tårer. En af gerningsmændene greb også fat i Medusa, men kastede hende til side med et forarget blik: \"Den her har stanken af en dødelig over sig. Vi har ikke brug for det, der dør.\" Ydmyget og rasende flygtede Medusa til sin mors tempel og stod grædende foran gudinden: \"Du nægtede mig evigt liv -- derfor beder jeg dig, giv mig magt! Magt så jeg kan vie det liv, jeg har, til at redde mine søstre og hævne denne uretfærdighed!\" Efter lang tids omtanke opfyldte gudinden sin datters anmodning og lod Medusa bytte sin legendariske skønhed for et ansigt og en form af forfærdende styrke. Medusa har aldrig et øjeblik fortrudt sit valg. Hun forstår at magt er den eneste skønhed, der er værd at besidde -- for kun magt kan ændre verden."
"[english]npc_dota_hero_medusa_bio"	"Beauty is power. This thought comforted Medusa--the youngest and loveliest of three beautiful Gorgon sisters, born to a sea goddess--because she alone of the sisters was mortal. It comforted her, that is, until the day masked assailants invaded the Gorgon realm and tore the two immortal sisters from their home, unmoved by their beauty or by their tears. One of the invaders seized Medusa as well, but then cast her aside with a disgusted look: 'This one has the mortal stink upon her. We have no use for that which dies.' Humiliated, enraged, Medusa fled to the temple of her mother and cast herself before the goddess, crying, 'You denied me eternal life--therefore I beg you, give me power! Power, so I can dedicate what life I have to rescuing my sisters and avenging this injustice!' After long thought, the goddess granted her daughter's request, allowing Medusa to trade her legendary beauty for a face and form of terrifying strength. Never for a moment has Medusa regretted her choice. She understands that power is the only beauty worth possessing--for only power can change the world."
"npc_dota_hero_dark_willow_bio"	"Børn elsker at fortælle historier om feers finurlige eventyr… Det er fordi, børn ikke ved at de fleste feer er ondsindede idioter. Og i verden fyldt med ondsindede feer er der få navne som udtales med mere foragt end Mireska Sunbreeze.<br><br>Mireske blev født ind i en familie af en ung købsmandskonge-fe, og voksede op i Revtel: en benhård nation, hvor manipulering og mord var normen. Men selvom hun var ret dygtig til at navigere etikette, usagte love og sociale ritualer som gennemtrængte alle elementer af hendes liv, fandt hun alt dette ret kedeligt.<br><br>Så Mireska gjorde, hvad de fleste rebelske børn gør: brændte sin familieejendom ned og drog af sted sammen med sin kæledyrsfe Jax for at leve et liv som vandrende svindler."
"[english]npc_dota_hero_dark_willow_bio"	"Children love telling stories about the whimsical adventures of fairies... That’s because children don’t know that most fairies are spiteful jerks. And in the world of spiteful fairies there are few names spoken of with more contempt than Mireska Sunbreeze.<br><br>Born to a fae merchant king, Mireska grew up in Revtel; a cutthroat nation where manipulation and murder were the norm. But while she was quite adept at navigating the etiquette, unspoken laws, and social rituals that permeated every element of her life, she found the whole thing rather boring.<br><br>So, Mireska did what most rebellious children do: burn down her family estate and set off with her pet wisp Jex to live the life of a wandering grifter."
"npc_dota_hero_marci_bio"	"Selvom Marci er beundret af mange, er det kun få ukendte, der kender til hendes oprindelse. Hun rejser for det meste i selskab med Prinsesse Mirana, men deres venskab er tæt sammenflettet i hemmeligheder, som de aldrig unødvendigt ville afsløre. For allierede er hun en barsk og ærlig kammerat. For fjender fungerer hun som en uforfærdet afskrækkelse mod dem, der vil såre hendes venner. Selvom uvidende fjender vil anse hende som ubetydelig af størrelse, så besidder Marci en indre kraft, der indgyder hendes angreb med utrolig styrke. Hun udsletter dem, der vover at afprøve hende, men hvis man vinder hendes gunst, får man en urokkelig veninde for livet."
"[english]npc_dota_hero_marci_bio"	"Admired by many, Marci's origins are known to nameless few. She travels mostly in the company of the Princess Mirana, but the roots of their friendship are entwined in secrets neither would ever needlessly reveal. To allies, she serves as fierce and honest companion. To enemies, she acts as dauntless deterrence against harming any she deems friend. Though unwise opponents may consider her size unremarkable, Marci possesses an inner power that imbues her strikes with incredible might. She'll decimate those who think to test her, but those who earn her favor will have an unflappable confidant for life."
}
}
