"lang"
{
	"Language"		"latam"
		"npc_dota_creature_broodmother_baby_c"		"Cría de Araña"
		"npc_dota_creature_broodmother_baby_d"		"Cría de Araña Peluda"
		"npc_dota_creature_kidnap_spider"			"Merodeador de Silkmire"
		"npc_dota_creature_lina"					"Hechicera Inflamada"
		"npc_dota_creature_puck"					"Ensueño"
		"npc_dota_creature_wolf"					"Lobo Rojo"
		"npc_dota_creature_large_elder_titan"		"Destructor de Mundos"
		"npc_dota_creature_spectre"					"Alma Ascendiente"
		"npc_dota_creature_dragon_knight"			"Señor Congelado"
		"npc_dota_creature_underlord"				"Demonio de Obsidiana"
		"npc_dota_creature_pudge_miniboss"			"Rollizo"
		"npc_dota_creature_pudge_miniboss_minion"	"Cadáver"
		"npc_dota_creature_friendly_ogre_tank"		"Grunch"
		"npc_aghsfort_morty"						"Marty"
		"npc_dota_sled_penguin"						"Pingüino"
		"npc_dota_creature_bonus_chicken"			"Pollo Dorado"
		"npc_dota_creature_bonus_greevil"			"Greevil Avaricioso"
		"npc_dota_breathe_fire_trap"				"Aliento de Rho"
		"npc_dota_arrow_trap"						"Buscacorazones"
		"npc_dota_spike_trap_ward"					"Perforador"
		"npc_dota_vase"								"Jarrón Antiguo"
		"npc_dota_crate"							"Cajón de Madera"
		"npc_treasure_chest"						"Cofre del Tesoro"
		"npc_dota_explosive_barrel"					"Barril Explosivo"
		"npc_aghsfort_dark_portal"					"Portal de Aghanim"
		"npc_dota_creature_ice_roshan"				"Frozhan"
		"npc_dota_creature_fire_roshan"				"Blazhan"
		"npc_dota_creature_baby_roshan"				"Cría de Roshan"
		"npc_dota_creature_ogre_tank_boss"			"Bogdugg"
		"npc_dota_creature_ogre_seer"				"Profeta de los Huesos"
		"npc_dota_creature_phoenix"					"Sol Afortunado"
		"npc_dota_creature_ember_spirit"			"Portallamas"
		"npc_dota_creature_bandit"					"Ladrón Sabaku"
		"npc_dota_creature_bandit_archer"			"Arquera Sabaku"
		"npc_dota_creature_bandit_captain"			"Capitán Sabaku"
		"npc_dota_pendulum_trap"					"Rebanacabezas"
		"npc_dota_creature_wave_blaster"			"Murciélago Explosivo"
		"npc_aghsfort_creature_wave_blaster_ghost"	"Espíritu de Hielo"
		"npc_dota_creature_frost_kobold"			"Kóbold de Escarcha"
		"npc_dota_creature_lich"					"Antiguo Señor del Hielo"
		"npc_dota_creature_dark_seer"				"Vidente Corrupto"
		"npc_dota_undead_woods_skeleton_king"		"Rey de los Huesos"
		"npc_dota_creature_upheaval_urn"			"Urna de los Condenados"
		"npc_dota_creature_shadow_demon"			"Desterrador Demoníaco"
		"npc_dota_creature_doom"					"Bruto Demoníaco"
		"npc_dota_creature_necro_warrior"			"Lamesaliva Infernal"
		"npc_dota_creature_drow_ranger_miniboss"	"Ojo Letal"
		"npc_dota_creature_drow_ranger_skeleton_archer"	"Arquero Esqueleto"
		"npc_dota_creature_drow_ranger_skeleton_warrior"	"Guerrero Esqueleto"
		"npc_dota_creature_beastmaster_boss"		"Comerciante de pieles"
		"npc_dota_creature_beastmaster_boar"		"Aportador de Pieles"
		"npc_dota_creature_troll_warlord_melee"		"Bruto de Bazar"
		"npc_dota_creature_troll_warlord_ranged"		"Bruto de Bazar"
		"npc_dota_cage"										"Jaula de Animales"
		"npc_dota_creature_sheep_hostage"			"Oveja"
		"npc_dota_creature_gladiator_creep"		"Aficionado"
		"npc_dota_creature_skywrath_mage"		"Novato"
		"npc_dota_creature_legion_commander"		"Estrella"
		"npc_dota_creature_shadow_shaman"			"Captor del Pantano"
		"npc_dota_creature_shroomling"				"Seta Durmiente"
		"npc_dota_creature_shroom_giant"			"Gigante Fúngico"
		"npc_dota_creature_slark_peon"		"Slark Resbaladizo"
		"npc_dota_creature_naga_siren_boss"		"Estrella Principal"
		"npc_dota_creature_naga_siren_illusion"		"Acto de Apertura"
		"npc_dota_underwater_mine"					"Morder las Manzanas"
		"npc_dota_creature_elemental_tiny"			"Tiny Elemental"
		"npc_dota_creature_elemental_io"			"Espíritu Elemental"
		"npc_dota_assault_bad_melee_creep"				"Creep Cuerpo a Cuerpo de Asalto"
		"npc_dota_assault_bad_ranged_creep"				"Creep a Distancia de Asalto"
		"npc_dota_creature_catapult"					"Catapulta de Asalto"
		"npc_aghsfort_creature_dire_assault_captain"	"Capitán de Asalto"
		"npc_dota_creature_tidehunter_mini"					"Peinaplayas"
		"npc_dota_creature_tidehunter_medium"					"Patrulla Tortuga"
		"npc_dota_creature_tidehunter_large"					"Guía Oceánico"
		"npc_dota_creature_kunkka_medium"					"Conservacionista"
		"npc_dota_shop_keeper"						"Comerciante Itinerante"
		"npc_dota_boss_aghanim"						"Aghanim, el Mago Supremo"
		"npc_dota_creature_aghanim_minion"			"Gólem de Fragmentos"
		"npc_dota_boss_aghanim_crystal"				"Fragmento Encantado"
		"npc_dota_story_crystal"					"Extracción Mental de Aghanim"
		"npc_dota_dummy_caster"						"Conserje de la Bóveda del Continuum"
		"aghsfort_ursa_minor"						"Ursa Menor"

		"npc_dota_creature_frostbitten_ranged"		"Chamán congelado"
		"npc_dota_creature_frostbitten_melee"		"Wendigo Inferior"
		"npc_dota_giant_wendigo"					"Wendigo Gigante"
		
		"npc_dota_creature_magma_golem"				"Atacante de Magma"
		"npc_dota_creature_magma_minion"			"Guardia de Magma"
		"npc_dota_creature_golem_tower"				"Centro de Magma"
		
		"npc_dota_creature_friendly_radiant_guard"	"Carrie"
		"npc_dota_creature_dire_beetle"				"Escarabajo"
		"npc_dota_creature_weaver"					"Creador de Enjambres"
		
		"npc_dota_creature_shore_mine"				"Mina de Asedio"
		"npc_dota_creature_diregull_small"			"Gulligan"
		"npc_dota_creature_diregull"				"Saltarín"
		
		"npc_dota_creature_phantom_lancer"				"Matemático"
		"npc_dota_creature_phantom_lancer_illusion"		"Asistente del Profesor"
		
		"npc_dota_creature_monkey_king"				"Estafador"
		"npc_dota_creature_large_relict"			"Relicto Enagañoso"
		"npc_dota_creature_relict"					"Relicto Engañado"
		
		"npc_dota_creature_gaoler"					"Carcelero"
		"npc_dota_creature_meranth_guard"			"Protector Merante"
		"npc_dota_creature_meranth_prisoner"		"Prisionero Merante"
		"npc_dota_creature_meranth_prisoner_1"		"Prisionera Mary"
		"npc_dota_creature_meranth_prisoner_2"		"Prisonera Terry"
		"npc_dota_creature_meranth_prisoner_3"		"Prisonera Sherri"
		
		"npc_dota_creature_leshrac"					"Hacker de Nemestice"
		"npc_dota_creep_nemestice_mega_melee_dire"	"Mutante de Cristal"
		
		"npc_dota_creature_snapfire"				"Diana"
		"npc_dota_creature_batrider"				"Bandido Murciélago"
		
		"npc_dota_creature_year_beast"				"Bestia del Año"
		"npc_dota_creature_earth_spirit"			"Guardaespaldas de la Bestia"
		
		"npc_dota_creature_bonus_pig"				"Plato Principal"
		"npc_dota_creature_bonus_sheep"				"Acompañante"
		
		"npc_dota_creature_mars"					"Shishka Bob"
		"npc_dota_creature_mars_soldier"			"Traidor"
		
		"npc_dota_creature_nightstalker_miniboss"	"Supervisor de Campo"
		"npc_dota_creature_nightstalker_minion"		"Matón de Campo"
		"npc_dota_creature_bane"					"Asistente de Campo"
		
		"npc_dota_creature_huge_axe"				"Ejecutor del Foso"
		"npc_dota_creature_naked_axe"				"Recluso del Foso"
		"npc_dota_creature_centaur_warrunner"		"Guardián del Foso"

		"npc_aghsfort_creature_bomb_squad"					"Escuadrón Bomba"
		"npc_aghsfort_creature_bomb_squad_landmine"			"Bomba de Escuadrón Bomba"
		"npc_aghsfort_creature_bomb_squad_stasis_trap"		"Bomba Estática de Escuadrón Bomba"
		"npc_aghsfort_creature_enraged_wildwing"			"Pájaro Enfadado"
		"npc_aghsfort_creature_tornado_harpy"				"Harpía Tornado"
		"npc_aghsfort_creature_walrus_pudge"					"Pudgetazo de Morsa"

		"npc_dota_boss_timbersaw"					"Rizzrick"
		"npc_dota_creature_timbersaw_treant"		"Pequeño Ent"
		"npc_dota_boss_void_spirit"					"Sombra de Inai"
		"npc_dota_earth_spirit_statue"				"Estatua de Fútbol de Kaolin"
		"npc_dota_earth_spirit_boss"				"Guardián Kaolin"
		"npc_dota_boss_visage"						"Guardián del Laberinto Angosto"
		"npc_dota_boss_visage_familiar"				"Renacido Perdido"
		"npc_dota_boss_visage_familiar_state"		"Vigilante del Laberinto"

		"npc_dota_creature_venomancer"				"Infectador de Pantano"
		"npc_dota_creature_swamp_bug"				"Insecto de Pantano"
		"npc_dota_creature_swamp_crab"				"Cangrejo de Pantano"
		"npc_dota_restorative_flower"				"Flor de Pantano Relajante"
		"npc_dota_restorative_flower_creature"		"Flor de Pantano Relajante"

		"DOTA_Tooltip_modifier_aghsfort_swamp_sickness"				"Enfermedad del pantano"
		"DOTA_Tooltip_modifier_aghsfort_swamp_sickness_Description"	"Velocidad de movimiento reducida un %dMODIFIER_PROPERTY_MOVESPEED_BONUS_PERCENTAGE% %%."

		"npc_dota_aghsfort_arc_warden_boss"					"Guardián Espectral"
		"npc_dota_aghsfort_arc_warden_boss_clone"			"Clon Inferior"
		"npc_dota_aghsfort_arc_warden_spark_wraith_missile"	"Espectro Centelleante Cazador"
		"DOTA_Tooltip_modifier_aghsfort_arc_warden_boss_spark_wraith_missile_target"				"Espectro Centelleante Cazador"
		"DOTA_Tooltip_modifier_aghsfort_arc_warden_boss_spark_wraith_missile_target_Description"	"Enmudecido, silenciado y desarmado por un Espectro Centelleante cazador."
		"DOTA_Tooltip_modifier_aghsfort_arc_warden_boss_tempest_double"		"Clonado"
		"DOTA_Tooltip_modifier_aghsfort_arc_warden_boss_tempest_double_Description"		"Una simple copia, pero aún peligroso."

		"DOTA_Tooltip_modifier_aghsfort_arc_warden_boss_magnetic_field_attack_speed"	"Campo Magnético"
		"DOTA_Tooltip_modifier_aghsfort_arc_warden_boss_magnetic_field_attack_speed_Description"	"Otorgando Evasión total a los ataques fuera del campo."

		"npc_dota_creature_amoeba_boss"				"Ameboide Gigante"
		"npc_dota_creature_amoeba_large"			"Ameboide Grande"
		"npc_dota_creature_amoeba_medium"			"Ameboide Mediano"
		"npc_dota_creature_amoeba_small"			"Ameboide Pequeño"
		"npc_dota_creature_amoeba_baby"				"Cría de Ameboide"

		"DOTA_Tooltip_modifier_amoeba_boss_ink"				"Tinta de Ameboide"
		"DOTA_Tooltip_modifier_amoeba_boss_ink_Description"	"Cada vez más ralentizado por acumulación de Tinta de Ameboide."

		"npc_dota_creature_acid_blob"				"Gota Ácida"
		"npc_dota_creature_dungeon_bat"				"Murciélago de Calabozo"

		"DOTA_Tooltip_modifier_acid_blob_explosion_slow"				"Ralentización por Gota Ácida"
		"DOTA_Tooltip_modifier_acid_blob_explosion_slow_Description"	"Velocidad reducida por una explosión ácida."

		"npc_dota_creature_aziyog_underlord"		"Underlord"
		"npc_dota_creature_aziyog_warrior"			"Guerrero"
		"npc_dota_unit_aziyog_underlord_portal"		"Portal Oscuro"

		"npc_dota_creature_bonus_pudge"				"Sam el Pescador"

		"npc_dota_creature_bonus_hoodwink"			"Visitante de la Feria"
		"npc_dota_creature_bonus_balloon"			"Comerciante de Globos"
		"npc_dota_creature_bonus_balloon_mine"		"Rata Globo"

		"npc_dota_rescue_penguin"					"Pingucolega"

		"npc_dota_creature_dragon_knight_egg_smasher"	"Matadragones"
		"npc_dota_creature_omniknight_egg_smasher" 		"Purificador de Nidos de Dragón"
		"npc_dota_creature_dragon_egg"					"Huevo de Dragón Indefenso"

		"npc_dota_aghsfort_watch_tower_option_1"	"Selector de Salida"
		"npc_dota_aghsfort_watch_tower_option_2"	"Selector de Salida"

		"DOTA_Tooltip_Ability_item_health_potion"				"Poción de Salud"
		"DOTA_Tooltip_Ability_item_mana_potion"					"Poción de Maná"
		"DOTA_Tooltip_ability_item_bag_of_gold"					"Saco de Oro"
		"DOTA_Tooltip_Ability_item_life_rune"					"Runa de Vida"
		"DOTA_Tooltip_Ability_item_life_rune_Description"		"Otorga 1 vida, la cual te permite reaparecer 10 segundos después de morir."	
		"DOTA_Tooltip_Ability_item_small_scepter_fragment"		"Fragmento de Cetro Pequeño"
		"DOTA_Tooltip_Ability_item_small_scepter_fragment_Description"		"Permite elegir entre 3 mejoras de habilidad al consumirlo."
		"DOTA_Tooltip_ability_item_tombstone"								"Resucitar Compañero"

		"DOTA_Tooltip_Ability_item_naginata"					"Naginata del Archimago"
		"DOTA_Tooltip_Ability_item_recipe_naginata"				"Receta de la Naginata del Archimago"

		"DOTA_Tooltip_ability_item_naginata_Description"		"En inglés: <b><font color='#F2A93E'>Archmage's Naginata</font></b>.\n \n<h1>Pasiva: Presagiar</h1>Otorga a cada ataque un %bonus_chance% %% de probabilidad de reducir todos los tiempos de recarga un %cooldown_reduction_percent% %%."
		"DOTA_Tooltip_ability_item_naginata_Lore"				"Un bastón con cuchillas usado por un gran mago."
		//"DOTA_Tooltip_ability_item_naginata_bonus_health"		"+$health"
		//"DOTA_Tooltip_ability_item_naginata_bonus_mana_regen"	"+$mana_regen"
		"DOTA_Tooltip_ability_item_naginata_bonus_intellect"	"+$int"
		//"DOTA_Tooltip_ability_item_naginata_bonus_damage"		"+$damage"
		"DOTA_Tooltip_ability_item_naginata_bonus_attack_speed"	"+$attack"

		"DOTA_Chat_Tombstone_Pinged"										"Aliado caído aquí."
		"Aghanim_FoundChestItem"											"{s:player_name} encontró un tesoro que contiene: {s:locstring_value}"
		"Aghanim_FoundChestGold"											"{s:player_name} encontró un tesoro que contiene: {s:value}"
		"Aghanim_FoundChestTrap"											"{s:player_name} encontró un tesoro que contiene: <font color='#ffd825'>{s:locstring_value}</font>!"
		"Aghanim_FoundLifeRune"												"¡{s:player_name} encontró una {s:locstring_value}!"												
		"Aghanim_FoundItem"													"¡{s:player_name} encontró un nuevo objeto: <font color='#4ae0bf'> {s:locstring_value}</font>!"
		"Aghanim_FoundConsumableItem"										"{s:player_name} encontró un objeto consumible: <font color='#0CF1F1'>{s:locstring_value}</font>!"
		"Aghanim_KilledByCreature"											"{s:player_name} mató a {s:locstring_value}"
		"Aghanim_BattlePointsFound"											"¡{s:player_name} encontró {d:int_value} puntos de batalla para el equipo!"
		"Aghanim_ArcaneFragmentsFound"										"¡{s:player_name} encontró {d:int_value} Fragmentos Arcanos para el equipo!"
		"Aghanim_QuestStarFound"											"¡Este equipo ha encontrado una <font color='#4ae0bf'>estrella de misión semanal</font>!"
		"Aghanim_WaitForOtherPlayers"										"{s:player_name} intentó hablar con Aghanim antes de que llegaran los demás héroes. ¡Espéralos, por favor!"

		"Aghanim_PlayerTrapRoomComplete"									"{s:player_name} finalizó el cuarto de trampas y obtuvo <font color='#ffd825'>{d:int_value}</font><panel class='CombatEventGoldIcon'/>."
		"Aghanim_PlayerTrapRoomComplete_NoDeath"							"{s:player_name} finalizó el cuarto de trampas sin morir y obtuvo <font color='#ffd825'>{d:int_value}</font><panel class='CombatEventGoldIcon'/>. Qué bien."
		"Aghanim_PlayerTrapRoomComplete_Perfect"							"{s:player_name} finalizó el cuarto de trampas a la perfección y obtuvo <font color='#ffd825'>{d:int_value}</font><panel class='CombatEventGoldIcon'/>. ¡Guau!"

		"DOTA_Tooltip_ability_item_bottle_Description"							"En inglés: <b><font color='#F2A93E'>Bottle</font></b>.\n \n<h1>Activa: Regenerar</h1>Consume una carga para restaurar un %health_restore_pct% %% de vida máxima y un %mana_restore_pct% %% de maná máximo durante %restore_time% segundos. Al final de cada encuentro, se recupera una carga."
		"DOTA_Tooltip_ability_item_bottle_max_charges"							"CARGAS MÁXIMAS:"

		"DOTA_Tooltip_ability_item_shadow_amulet_Description"					"En inglés: <b><font color='#F2A93E'>Shadow Amulet</font></b>.\n \n<h1>Activa: Desvanecimiento</h1> Te otorga invisibilidad a ti o a un héroe aliado objetivo mientras esta unidad no se mueva. <br><br> Tiene un tiempo de desvanecimiento de %fade_time% segundos y se disipa instantáneamente al moverse. Alcance: %abilitycastrange%"
		"DOTA_Tooltip_ability_item_shadow_amulet_fade_duration"		"TIEMPO DE DESVANECIMIENTO MÁXIMO:"

		"DOTA_Tooltip_ability_item_vladmir_Description"							"En inglés: <b><font color='#F2A93E'>Vladmir's Offering</font></b>.\n \n<h1>Pasiva: Aura de Vladmir</h1>Otorga un <font color='#F40000'>%lifesteal_aura% %%</font> de robo de vida, un %damage_aura% %% de daño adicional y %mana_regen_aura% de regeneración de maná a los aliados cercanos.<br><br>Radio: %aura_radius%"
		"DOTA_Tooltip_ability_item_vladmir_Lore"								"Una máscara lúgubre que está poseída por la maldad de un difunto vampiro."
		
		"DOTA_Tooltip_modifier_item_vladmir_aura"				"Aura de Vladmir"
		"DOTA_Tooltip_modifier_item_vladmir_aura_Description"	"Obteniendo un <font color='#F40000'>%dMODIFIER_PROPERTY_TOOLTIP%%%</font> de robo de vida, %fMODIFIER_PROPERTY_MANA_REGEN_CONSTANT% de regeneración de maná y %dMODIFIER_PROPERTY_PHYSICAL_ARMOR_BONUS%  de armadura."

		"DOTA_Tooltip_ability_item_satanic_Description"			"En inglés: <b><font color='#F2A93E'>Satanic</font></b>.\n \n<h1>Activa: Furia Impura</h1>Aumenta el porcentaje de Robo de Vida un <font color='#F40000'>%unholy_lifesteal_total_tooltip% %%</font> durante %unholy_duration% segundos.\n<h1>Pasiva: Robo de Vida</h1>Cura al atacante un <font color='#F40000'>%lifesteal_percent% %%</font> del daño realizado."
		"DOTA_Tooltip_ability_item_satanic_Lore"				"Un poder inmenso a cambio de tu alma."
		"DOTA_Tooltip_ability_item_satanic_bonus_strength"		"+$str"
		"DOTA_Tooltip_ability_item_satanic_bonus_damage"		"+$damage"
		"DOTA_Tooltip_ability_item_satanic_status_resistance"	"%+de resistencia a efectos negativos"

		"DOTA_Tooltip_modifier_item_satanic_unholy"				"Furia Impura"
		"DOTA_Tooltip_modifier_item_satanic_unholy_Description"	"Robo de vida aumentado un <font color='#F40000'>%dMODIFIER_PROPERTY_TOOLTIP% %%</font>."

		"DOTA_Tooltip_ability_item_travel_boots_Description"					"En inglés: <b><font color='#F2A93E'>Boots of Travel</font></b>.\n \nLas bonificaciones de velocidad de movimiento de múltiples botas no son acumulables."
		"DOTA_Tooltip_ability_item_travel_boots_bonus_movement_speed"			"+$move_speed"		
		"DOTA_Tooltip_ability_item_travel_boots_2_Description"					"En inglés: <b><font color='#F2A93E'>Boots of Travel</font></b>.\n \nLas bonificaciones de velocidad de movimiento de múltiples botas no son acumulables."
		"DOTA_Tooltip_ability_item_travel_boots_2_bonus_movement_speed"			"+$move_speed"		
		"DOTA_Tooltip_modifier_creature_pudge_miniboss_armor_corruption_debuff"					"Corrupción"
		"DOTA_Tooltip_modifier_creature_pudge_miniboss_armor_corruption_debuff_Description"		"Perdiendo %dMODIFIER_PROPERTY_PHYSICAL_ARMOR_BONUS% de armadura."

		"DOTA_Tooltip_modifier_bonus_chicken_small"				"Gallina Pequeña"
		"DOTA_Tooltip_modifier_bonus_chicken_small_Description"	"Llena de monedas de oro."

		"DOTA_Tooltip_Ability_aghanim_empty_spell1"				"Habilidad bloqueada"
		"DOTA_Tooltip_Ability_aghanim_empty_spell1_Description"	"Aghanim ha bloqueado tu habilidad. ¡Destruye el fragmento para recuperarla!"
		"DOTA_Tooltip_Ability_aghanim_empty_spell2"				"Habilidad bloqueada"
		"DOTA_Tooltip_Ability_aghanim_empty_spell2_Description"	"Aghanim ha bloqueado tu habilidad. ¡Destruye el fragmento para recuperarla!"
		"DOTA_Tooltip_Ability_aghanim_empty_spell3"				"Habilidad bloqueada"
		"DOTA_Tooltip_Ability_aghanim_empty_spell3_Description"	"Aghanim bloqueó tu habilidad. ¡Destruye el fragmento para recuperarla!"
		"DOTA_Tooltip_Ability_aghanim_empty_spell4"				"Habilidad bloqueada"
		"DOTA_Tooltip_Ability_aghanim_empty_spell4_Description"	"Aghanim bloqueó tu habilidad. ¡Destruye el fragmento para recuperarla!"
		"DOTA_Tooltip_modifier_aghanim_spell_swap"				"Habilidad bloqueada"
		"DOTA_Tooltip_modifier_aghanim_spell_swap_Description"	"Aghanim bloqueó tu habilidad. ¡Destruye el fragmento para recuperarla!"
		"DOTA_Tooltip_modifier_aghanim_crystal_attack_debuff"	"Frío Cristalino"
		"DOTA_Tooltip_modifier_aghanim_crystal_attack_debuff_Description"	"Toda la curación, regeneración y robo de vida reducidos un %dMODIFIER_PROPERTY_HEAL_AMPLIFY_PERCENTAGE_TARGET%% %."

		"DOTA_Tooltip_ability_creature_brewmaster_fire_permanent_immolation"					"Inmolación Permanente"
		"DOTA_Tooltip_ability_creature_brewmaster_fire_permanent_immolation_Description"		"Quema a las unidades enemigas cercanas."
		"DOTA_Tooltip_ability_creature_brewmaster_fire_permanent_immolation_damage"			"DAÑO POR SEGUNDO:"
		"DOTA_Tooltip_ability_creature_brewmaster_fire_permanent_immolation_radius"			"RADIO:"

		"DOTA_Tooltip_Ability_item_greater_salve"				"Bálsamo Grande"
		"DOTA_Tooltip_ability_item_greater_salve_Description"	"En inglés: <b><font color='#F2A93E'>Greater Salve</font></b>.\n \n<h1>Uso: Bálsamo</h1>Otorga %hp_per_tick% de regeneración de vida a la unidad objetivo durante %buff_duration% segundos.<br><br>Si un héroe enemigo o Roshan atacan a la unidad, se termina el efecto.<br><br>Alcance: %abilitycastrange%"
		"DOTA_Tooltip_ability_item_greater_salve_Lore"			"Un bálsamo mágico que puede sanar rápidamente hasta las heridas más profundas."

		"DOTA_Tooltip_modifier_item_greater_salve"				"Bálsamo Grande"
		"DOTA_Tooltip_modifier_item_greater_salve_Description"	"Se está regenerando la vida de esta unidad."

		"DOTA_Tooltip_Ability_item_greater_clarity"				"Claridad Grande"
		"DOTA_Tooltip_ability_item_greater_clarity_Description"	"En inglés: <b><font color='#F2A93E'>Greater Clarity</font></b>.\n \n<h1>Uso: Reponer</h1> Otorga %mana_per_tick% de regeneración de maná al objetivo durante %buff_duration% segundos.<br><br>Alcance: %abilitycastrange%"
		"DOTA_Tooltip_ability_item_greater_clarity_Lore"		"Agua cristalina que mejora la habilidad para meditar."

		"DOTA_Tooltip_modifier_item_greater_clarity"				"Claridad Grande"
		"DOTA_Tooltip_modifier_item_greater_clarity_Description"	"Se está regenerando el maná de esta unidad."

		"DOTA_Tooltip_Ability_item_double_damage_potion"				"Poción de Doble Daño"
		"DOTA_Tooltip_Ability_item_double_damage_potion_Description"	"Otorga doble daño durante %buff_duration% segundos."

		"DOTA_Tooltip_modifier_item_double_damage_potion"				"Poción de Doble Daño"
		"DOTA_Tooltip_modifier_item_double_damage_potion_Description"	"Esta unidad tiene doble daño."

		"DOTA_Tooltip_Ability_item_spell_amp_potion"				"Poción de Amplificación de Hechizo"
		"DOTA_Tooltip_Ability_item_spell_amp_potion_Description"	"Otorga un %spell_amp_bonus_pct% %% de daño por hechizos adicional durante %buff_duration% segundos."

		"DOTA_Tooltip_modifier_item_spell_amp_potion"				"Poción de Amplificación de Hechizo"
		"DOTA_Tooltip_modifier_item_spell_amp_potion_Description"	"Esta unidad tiene 100 de amplificación de hechizo adicional."

		"DOTA_Tooltip_Ability_item_evasion_potion"				"Poción de Evasión"
		"DOTA_Tooltip_Ability_item_evasion_potion_Description"	"En inglés: <b><font color='#F2A93E'>Evasion Potion</font></b>.\n \nOtorga un %evasion_bonus_pct% %% de evasión adicional durante %buff_duration% segundos."

		"DOTA_Tooltip_modifier_item_evasion_potion"				"Poción de Evasión"
		"DOTA_Tooltip_modifier_item_evasion_potion_Description"	"Esta unidad tiene 100 de evasión adicional."

		"DOTA_Tooltip_Ability_item_tome_of_greater_knowledge"		"Tomo del Gran Conocimiento"
		"DOTA_Tooltip_Ability_item_tome_of_greater_knowledge_Description"	"Otorga a todos los héroes aliados la mitad de la experiencia total necesaria para alcanzar el próximo nivel."

		"DOTA_Tooltip_Ability_item_purification_potion"				"Poción de Purificación"
		"DOTA_Tooltip_Ability_item_purification_potion_Description"	"En inglés: <b><font color='#F2A93E'>Purification Potion</font></b>.\n \n<h1>Uso: Gran Purificación</h1>Te cura instantáneamente %heal% de vida e inflige %heal% de daño a los enemigos de tu alrededor."
		"DOTA_Tooltip_ability_item_purification_potion_heal"		"CURACIÓN/DAÑO:"
		"DOTA_Tooltip_ability_item_purification_potion_radius"		"RADIO DEL DAÑO:"

		"DOTA_Tooltip_Ability_item_ravage_potion"				"Poción de Devastación"
		"DOTA_Tooltip_Ability_item_ravage_potion_Description"	"<h1>Uso: Gran Devastación</h1>Aporrea el suelo, haciendo que emerjan tentáculos en todas direcciones que infligirán y aturdirán a todas las unidades enemigas cercanas."
		"DOTA_Tooltip_Ability_item_ravage_potion_Note0"			"Devastar impactará en las unidades invisibles."
		"DOTA_Tooltip_Ability_item_ravage_potion_Note1"			"Las oleadas de Devastar se mueven hacia afuera a una velocidad de %speed%."
		"DOTA_Tooltip_ability_item_ravage_potion_radius"		"RADIO:"
		"DOTA_Tooltip_ability_item_ravage_potion_duration"		"DURACIÓN:"

		"DOTA_Tooltip_ability_item_dragon_potion"						"Poción Dracónica"
		"DOTA_Tooltip_ability_item_dragon_potion_Description"			"<h1>Uso: Forma de Dragón Ancestral</h1>Te transforma en un dragón, otorgándote Aliento Corrosivo, ralentización y daño en área y resistencia mágica aumentada."
		"DOTA_Tooltip_ability_item_dragon_potion_duration"				"DURACIÓN:"
		"DOTA_Tooltip_ability_item_dragon_potion_bonus_movement_speed"	"VELOCIDAD DE MOVIMIENTO ADICIONAL:"
		"DOTA_Tooltip_ability_item_dragon_potion_bonus_attack_range"	"ALCANCE DE ATAQUE ADICIONAL:"
		"DOTA_Tooltip_ability_item_dragon_potion_bonus_attack_damage"	"DAÑO ADICIONAL:"
		"DOTA_Tooltip_ability_item_dragon_potion_magic_resistance"		"RESISTENCIA MÁGICA:"
		"DOTA_Tooltip_ability_item_dragon_potion_splash_radius"			"RADIO DE SALPICADURA:"
		"DOTA_Tooltip_ability_item_dragon_potion_splash_damage_percent"	"PORCENTAJE DE DAÑO EN ÁREA:"

		"DOTA_Tooltip_ability_item_arcanist_potion"						"Poción de Arcanista"
		"DOTA_Tooltip_ability_item_arcanist_potion_Description"			"En inglés: Arcanist Potion.\n \n<h1>Uso: Arcanería Avanzada</h1>Reduce los tiempos de recarga y los costos de maná de las habilidades."
		"DOTA_Tooltip_ability_item_arcanist_potion_duration"				"DURACIÓN:"
		"DOTA_Tooltip_ability_item_arcanist_potion_cooldown_reduction_pct"	"%REDUCCIÓN DE TIEMPO DE RECARGA:"
		"DOTA_Tooltip_ability_item_arcanist_potion_manacost_reduction_pct"	"%REDUCCIÓN DE COSTO DE MANÁ:"

		"DOTA_Tooltip_modifier_aghsfort_arcanist_potion"						"Poción de Arcanista"
		"DOTA_Tooltip_modifier_aghsfort_arcanist_potion_Description"			"Reduce los tiempos de recarga y los costos de maná de las habilidades."

		"DOTA_Tooltip_Ability_item_echo_slam_potion"							"Poción de Golpe Resonante."
		"DOTA_Tooltip_Ability_item_echo_slam_potion_Description"				"<h1>Uso: Golpe Resonante</h1>Ondas sísmicas que viajan por el suelo y dañan a las unidades enemigas. Cada enemigo golpeado provoca una resonancia que daña a las unidades cercanas. Los héroes reales provocan dos resonancias."
		"DOTA_Tooltip_ability_item_echo_slam_potion_echo_slam_echo_damage"		"DAÑO POR RESONANCIA:"
		"DOTA_Tooltip_ability_item_echo_slam_potion_echo_slam_damage_range"		"RADIO:"
		"DOTA_Tooltip_ability_item_echo_slam_potion_echo_slam_initial_damage"	"DAÑO INICIAL:"

		"DOTA_Tooltip_Ability_item_torrent_effect_potion"						"Reflejo de Torrente"
