"lang"
{
"Language"	"portuguese"
"[english]dia_special_guest_02"	"Such grand plans for this labyrinth... Yet the imbeciles speak of budgets!"
"dia_special_guest_03"	"A causa deles não é digna da minha atenção. Mas eu tenho uma predileção por orbes."
"[english]dia_special_guest_03"	"Their cause is scarce worth my notice. But I do have a fondness for orbs."
"dia_special_guest_04"	"Tens o que é preciso para comprar um tesouro das Exportações Quas Wex?"
"[english]dia_special_guest_04"	"Dare you purchase a treasure from Quas Wex Exports?"
"DOTA_Tooltip_Ability_item_treasure_box"	"Surpresa de Gallaron"
"[english]DOTA_Tooltip_Ability_item_treasure_box"	"Gallaron's Gamble"
"dia_temple_adventurer_01"	"Pensei que podia evitar o caminho pelo estreito da montanha e ir pelo atalho antigo para Kalabor. Má ideia!"
"[english]dia_temple_adventurer_01"	"Thought I could skip the mountain pass and take the old shortcut to Kalabor. Bad idea!"
"dia_temple_adventurer_02"	"Aranhas e lobos não são um problema para mim. Mas não vou estragar a minha espada a lutar com gárgulas voadoras!"
"[english]dia_temple_adventurer_02"	"Spiders and wolves I can handle. But I'm not going to dull my blade on flying gargoyles!"
"dia_wisp_temple_01"	"Caçadores do demónio submerso — daquele dormente na prisão afundada. Nós trazemos palavras de advertência."
"[english]dia_wisp_temple_01"	"Seekers of the sunken one—he who sleeps in the vault. We bring words of warning."
"dia_wisp_temple_02"	"O nefasto Rhyzik, navegador das areias, é mais do que um simples peão de Siltbreaker contra os habitantes das terras firmes."
"[english]dia_wisp_temple_02"	"The foul Rhyzik, swimmer in the sands, is more than Siltbreaker's pawn against the drylanders."
"dia_wisp_temple_03"	"Rhyzik tem no seu interior uma parte da essência do seu mestre."
"[english]dia_wisp_temple_03"	"Rhyzik carries inside him a measure of his master's essence."
"dia_wisp_temple_04"	"Se este reservatório vil puder ser destruído, o prisioneiro do Recife Obscuro será enfraquecido."
"[english]dia_wisp_temple_04"	"If this vile reservoir can be destroyed, the denizen of Dark Reef will falter."
"dia_wisp_temple_05"	"Longe no norte, um pequeno posto avançado é o único que ainda resiste."
"[english]dia_wisp_temple_05"	"Far to the north, a small outpost of resistance makes a final stand."
"dia_wisp_temple_06"	"Sem a vossa ajuda, estas terras serão arrasadas pelas forças de Rhyzik. E a influência de Siltbreaker irá crescer."
"[english]dia_wisp_temple_06"	"Without your help, these lands will fall to Rhyzik's swarms. And Siltbreaker's influence will grow."
"dia_wisp_temple_07"	"Detenham o avanço de Rhyzik. Só depois disso poderá o nosso portal levar-vos na vossa jornada para o Recife Obscuro."
"[english]dia_wisp_temple_07"	"Stop Rhyzik's advance. Only then can our portal hasten your journey to Dark Reef."
"dia_wisp_epi_01"	"Vocês fizeram tanto, mas ainda há muito a fazer."
"[english]dia_wisp_epi_01"	"You have done much, but more work remains."
"dia_wisp_epi_02"	"Entrem neste portal para o Recife Obscuro e terminem a vossa verdadeira missão."
"[english]dia_wisp_epi_02"	"Take this portal to Dark Reef, and the true task at hand."
"Dialog_FriendlyBristlebackSon_PreMission"	"Algum de vocês viu por aqui outro caminho para a aldeia? Tipo, eu não me perdi, eu sei onde fica a aldeia. É que... os bandidos encurralaram-me."
"[english]Dialog_FriendlyBristlebackSon_PreMission"	"Any of you seen another way to town around here? I mean, I'm not lost—I know where town is. Just... the bandits got me cornered."
"Dialog_FriendlyBristlebackSon_PreMission_02"	"Mas com vocês aqui, se calhar é na boa! Digam-me só quando estiverem prontos."
"[english]Dialog_FriendlyBristlebackSon_PreMission_02"	"With you here, maybe it's ok! Just let me know when you're ready."
"Dialog_FriendlyBristlebackSon"	"Kalabor é por aqui. Eles não abrem o portão a estranhos, por isso não me deixem para trás!"
"[english]Dialog_FriendlyBristlebackSon"	"Kalabor's this way. They won't open the gate for strangers, so don't leave me behind!"
"desert_town_bristleback_grandpa"	"Finalmente recapturamos o posto avançado mais a norte, perto da fortaleza de Rhyzik. Mas as dunas fora da aldeia ainda estão infestadas com aquelas... coisas."
"[english]desert_town_bristleback_grandpa"	"We finally recaptured the northern outpost near Rhyzik's stronghold. But the dunes outside of town are still crawling with those... things."
"Dialog_BristleDad"	"Perdemos muitas vidas na recaptura do posto avançado. Não vou deixar ninguém passar enquanto a área continuar tão cheia de inimigos. Matem os líderes dos centauros e aí deixo-vos passar."
"[english]Dialog_BristleDad"	"We lost too much retaking the outpost. Can't let anyone through while the area's still so overrun. Destroy the Centaur Warlords and I can let you pass."
"Dialog_BristleDad_GoToOutpost"	"Está na hora do assalto final. O capitão Lightfoot e os seus homens estão à espera do outro lado da ponte. Eles vão marchar convosco contra Rhyzik."
"[english]Dialog_BristleDad_GoToOutpost"	"It's time to make the final push. Captain Lightfoot and his men wait across the bridge. They'll march with you against Rhyzik."
"Dialog_RadiantCaptain_LearnAboutAssault"	"Nunca mais iremos recuar dos exércitos de Rhyzik. Só têm de me dizer quando e eu iniciarei o ataque."
"[english]Dialog_RadiantCaptain_LearnAboutAssault"	"We'll retreat from Rhyzik's swarm no farther. Give word and I'll sound the attack."
"Dialog_RadiantCaptain_BeginAssault"	"É hoje que lhes mostramos do que é que os defensores de Kalabor são capazes!"
"[english]Dialog_RadiantCaptain_BeginAssault"	"Today we show them what Kalabor's defenders are made of!"
"desert_town_folk_01_01"	"Mas onde é que se meteu aquele gajo?"
"[english]desert_town_folk_01_01"	"Where the hell is that guy?"
"desert_town_folk_01_02"	"É a vez dele na torre de vigia."
"[english]desert_town_folk_01_02"	"It's his turn in the watchtower."
"desert_town_folk_01_03"	"Não vou ficar lá em cima sentado o dia todo."
"[english]desert_town_folk_01_03"	"I'm not going to sit up there all damn day."
"desert_town_folk_01_04"	"Porque é que fui entrar naquela família estúpida?!"
"[english]desert_town_folk_01_04"	"Why did I marry into that stupid family!"
"desert_town_folk_01_05"	"Ele deve estar a dormir por aí algures."
"[english]desert_town_folk_01_05"	"He's probably asleep somewhere."
"desert_town_folk_01_06"	"Quando eu o encontrar..."
"[english]desert_town_folk_01_06"	"When I find him..."
"desert_town_folk_01_06_lina"	"Sabes aqueles parentes que só te dão vontade de estrangulá-los?"
"[english]desert_town_folk_01_06_lina"	"Know those family members you could just strangle?"
"desert_town_folk_01_06_drow_ranger"	"Já alguma vez tiveste vontade de deixar tudo para trás?"
"[english]desert_town_folk_01_06_drow_ranger"	"Ever wish you could leave it all behind?"
"desert_town_folk_01_06_sven"	"Orgulha-te do que fazes, senão não o faças. É ou não é?"
"[english]desert_town_folk_01_06_sven"	"Take pride in what you do, or don't do it. Right?"
"desert_town_folk_01_06_tiny"	"Atira uma pedra ao acaso e ainda acertas naquele idiota enquanto dorme."
"[english]desert_town_folk_01_06_tiny"	"Throw a rock around here and you'll hit that idiot napping."
"desert_town_folk_01_06_legion_commander"	"Ele nunca teve de trabalhar um dia na vida dele."
"[english]desert_town_folk_01_06_legion_commander"	"He never had to work a day in his life."
"desert_town_folk_01_06_templar_assassin"	"E nunca estudou nadinha!"
"[english]desert_town_folk_01_06_templar_assassin"	"Or has his head in a darn book!"
"desert_town_folk_01_06_troll_warlord"	"Só me dá vontade de enchê-lo de porrada!"
"[english]desert_town_folk_01_06_troll_warlord"	"Makes me want to smack him!"
"desert_town_folk_01_06_dazzle"	"Vou ter de ajudá-lo a lembrar que horas são."
"[english]desert_town_folk_01_06_dazzle"	"I'll have to help him remember what time it is."
"desert_town_folk_01_06_witch_doctor"	"Existe alguma cura para a preguiça?"
"[english]desert_town_folk_01_06_witch_doctor"	"Is there a cure for laziness?"
"desert_town_folk_01_06_windrunner"	"Há pessoas que não têm mesmo genica para nada."
"[english]desert_town_folk_01_06_windrunner"	"Some people just aren't go-getters."
"desert_town_folk_01_06_jakiro"	"Preciso de sair da beira dele durante uns tempos."
"[english]desert_town_folk_01_06_jakiro"	"I need to get away from him for awhile."
"desert_town_folk_01_06_nevermore"	"E aqui estou eu a abrir a minha alma a um estranho!"
"[english]desert_town_folk_01_06_nevermore"	"And here I am pouring my soul out to an absolute stranger!"
"desert_town_folk_01_06_tidehunter"	"Já estou a transbordar de fúria!"
"[english]desert_town_folk_01_06_tidehunter"	"I'm about ready to throw a fit!"
"desert_town_folk_02_01"	"Todas as outras famílias já abandonaram a aldeia."
"[english]desert_town_folk_02_01"	"All the other families already left town."
"desert_town_folk_02_02"	"A minha mãe é teimosa. Nasceu e cresceu em Kalabor."
"[english]desert_town_folk_02_02"	"Ma's stubborn. Born and raised in Kalabor."
"desert_town_folk_02_03"	"Ela daqui não sai."
"[english]desert_town_folk_02_03"	"She ain't leaving."
"desert_town_folk_02_04"	"Diacho, também eu nasci e cresci aqui."
"[english]desert_town_folk_02_04"	"Heck, I was born and raised here, too."
"desert_town_folk_02_05"	"Ela é a única razão porque ainda estou aqui!"
"[english]desert_town_folk_02_05"	"Only reason I'm still here is her!"
"desert_town_folk_02_06"	"O que eu não daria para ver o oceano."
"[english]desert_town_folk_02_06"	"What I wouldn't give to see the ocean."
"desert_town_folk_02_06_sven"	"Mesmo assim, mãe há só uma..."
"[english]desert_town_folk_02_06_sven"	"All the same, only got one ma'..."
"desert_town_folk_02_06_tiny"	"E ela tem pedras na cabeça!"
"[english]desert_town_folk_02_06_tiny"	"And she's got rocks in her head!"
"desert_town_folk_02_06_legion_commander"	"Eu devia enfrentá-la."
"[english]desert_town_folk_02_06_legion_commander"	"I should stand up to her."
"desert_town_folk_02_06_templar_assassin"	"Pergunto-me se um templo iria aceitá-la..."
"[english]desert_town_folk_02_06_templar_assassin"	"I wonder if a temple would take her..."
"desert_town_folk_02_06_troll_warlord"	"Não esperaria que alguém como tu entendesse."
"[english]desert_town_folk_02_06_troll_warlord"	"Wouldn't expect someone like you to understand."
"desert_town_folk_02_06_abaddon"	"Mas o que somos nós sem a nossa família?"
"[english]desert_town_folk_02_06_abaddon"	"But what are you without family?"
"desert_town_folk_02_06_dazzle"	"Porque é que as pessoas que amas fazem-te sentir tão mal?"
"[english]desert_town_folk_02_06_dazzle"	"Why do the people you love make you feel so bad?"
"desert_town_folk_02_06_witch_doctor"	"É bom desabafar..."
"[english]desert_town_folk_02_06_witch_doctor"	"It's nice to get this out..."
"desert_town_folk_02_06_windrunner"	"Pode-se dizer que ela esteve sempre lá por mim..."
"[english]desert_town_folk_02_06_windrunner"	"I guess she always has been there for me..."
"desert_town_folk_02_06_drow_ranger"	"Apenas queremos coisas diferentes."
"[english]desert_town_folk_02_06_drow_ranger"	"We just want different things."
"desert_town_folk_02_06_jakiro"	"Quem me dera que o meu irmão ainda estivesse aqui..."
"[english]desert_town_folk_02_06_jakiro"	"Wish my brother were still around..."
"desert_town_folk_02_06_lina"	"Talvez algo consiga acender-lhe a chama da razão..."
"[english]desert_town_folk_02_06_lina"	"Maybe something can light a fire under her..."
"desert_town_folk_02_06_nevermore"	"Sair daqui iria custar-me um pedaço da minha alma..."
"[english]desert_town_folk_02_06_nevermore"	"Leaving would cost a piece of my soul..."
"desert_town_folk_03_01"	"Tens sede? Um turista trapalhão deixou cair um frasco nojento dentro do poço quando tentava encher um cantil."
"[english]desert_town_folk_03_01"	"Thirsty? A butter-fingered food tourist dropped a nasty vial into the well trying to fill his canteen."
"desert_town_folk_03_02"	"Ele disse que a água ia voltar ao normal em breve... mas eu reparei que ele não bebeu nenhuma."
"[english]desert_town_folk_03_02"	"He said it'd turn back soon... but I noticed he didn't drink any."
"desert_town_folk_03_03"	"E depois saiu apressado. Mas ele já estava assim quando chegou."
"[english]desert_town_folk_03_03"	"And he left in a hurry. Though he kind of came in that way too."
"desert_town_folk_03_04"	"Não sabe assim tão mal, para dizer a verdade. Só tens de te habituar à textura."
"[english]desert_town_folk_03_04"	"It's not too bad, really. Once you get used to the texture."
"desert_town_folk_03_05"	"Serve-te."
"[english]desert_town_folk_03_05"	"Help yourself."
"desert_town_folk_03_05_sven"	"Vai um refresco?"
"[english]desert_town_folk_03_05_sven"	"Would you care for some refreshment?"
"desert_town_folk_03_05_tidehunter"	"A hora do banho tem sido interessante!"
"[english]desert_town_folk_03_05_tidehunter"	"Bathtime has been interesting!"
"desert_town_folk_03_05_tiny"	"Mas é difícil lavar o sangue das pedras."
"[english]desert_town_folk_03_05_tiny"	"But it's hard to wash blood off the stones."
"desert_town_folk_03_05_legion_commander"	"Não tens medo de um bocado de sangue, pois não?"
"[english]desert_town_folk_03_05_legion_commander"	"Not scared of a little blood are you?"
"desert_town_folk_03_05_templar_assassin"	"Sabe-se lá o que estava naquele frasco..."
"[english]desert_town_folk_03_05_templar_assassin"	"Who knows what that vial was..."
"desert_town_folk_03_05_troll_warlord"	"Não tenhas vergonha. Entra aí dentro."
"[english]desert_town_folk_03_05_troll_warlord"	"Don't be shy. Get on in there."
"desert_town_folk_03_05_abaddon"	"Este poço é tudo o que resta desta aldeia."
"[english]desert_town_folk_03_05_abaddon"	"This well's all the town's got left."
"desert_town_folk_03_05_dazzle"	"Pergunto-me se há alguma maneira de regredir o processo...."
"[english]desert_town_folk_03_05_dazzle"	"Wonder if there's a way to revert the process..."
"desert_town_folk_03_05_witch_doctor"	"Enche o teu casco, se quiseres."
"[english]desert_town_folk_03_05_witch_doctor"	"Fill your cask, if you like."
"desert_town_folk_03_05_windrunner"	"Queria mesmo ter algo melhor para oferecer."
"[english]desert_town_folk_03_05_windrunner"	"Wish we had something better to offer."
"desert_town_folk_03_05_drow_ranger"	"Com essa palidez, talvez prefiras assim."
"[english]desert_town_folk_03_05_drow_ranger"	"With that pallor, might be you prefer it this way."
"desert_town_folk_03_05_jakiro"	"Arde um bocado ao engolir, mas depois fica fresquinho quando chega ao estômago."
"[english]desert_town_folk_03_05_jakiro"	"It does burn going down a bit. But sits cool in the gut."
"desert_town_folk_03_05_lina"	"Pode-se dizer que a aldeia inteira está com a cabeça quente!"
"[english]desert_town_folk_03_05_lina"	"Could say the whole town's blood's up!"
"desert_town_folk_04_01"	"Esta aldeia era um belo oásis quando eu era criança..."
"[english]desert_town_folk_04_01"	"This town was a beautiful oasis when I was a boy..."
"desert_town_folk_04_02"	"Todos acham que foram os monstros que secaram a nascente."
"[english]desert_town_folk_04_02"	"Everyone thinks monsters dried up the wellspring."
"desert_town_folk_04_03"	"Mas eu acho que os monstros não tiveram nada a ver com isso!"
"[english]desert_town_folk_04_03"	"I don't think monsters had anything to do with it!"
"desert_town_folk_04_04"	"Agricultores como eu não servem para nada neste oceano de areia."
"[english]desert_town_folk_04_04"	"No use for old farmers like me now in this ocean of sand."
"desert_town_folk_04_05"	"Talvez se matarem o Rhyzik, as pessoas vão poder ver os verdadeiros problemas por estes lados."
"[english]desert_town_folk_04_05"	"Maybe if you kill Rhyzik, people'll see the real problems around here."
"desert_town_folk_04_06"	"Algumas pessoas não têm noção da realidade dos factos..."
"[english]desert_town_folk_04_06"	"Some people can't see the forest for the trees..."
"desert_town_folk_04_06_sven"	"Precisam sempre de atirar as culpas para alguém..."
"[english]desert_town_folk_04_06_sven"	"Folks always need someone to blame..."
"desert_town_folk_04_06_tidehunter"	"Quando vives num deserto, tens de preservar os teus recursos!"
"[english]desert_town_folk_04_06_tidehunter"	"When you live in a desert, gotta preserve your resources!"
"desert_town_folk_04_06_tiny"	"Quando aquele poço secar, eles podem tentar espremer água de uma pedra!"
"[english]desert_town_folk_04_06_tiny"	"When that well dries up, they can try wringin' water from a stone!"
"desert_town_folk_04_06_legion_commander"	"O que este sítio precisa é de um líder a sério."
"[english]desert_town_folk_04_06_legion_commander"	"What this place needs is a real leader."
"desert_town_folk_04_06_templar_assassin"	"Não hesites em dizer o que achas..."
"[english]desert_town_folk_04_06_templar_assassin"	"Feel free to chime in here..."
"desert_town_folk_04_06_troll_warlord"	"Eles pensam que só me queixo. Eu sou o único que vê o problema!"
"[english]desert_town_folk_04_06_troll_warlord"	"They think I'm complainin'. I'm the only one who sees it!"
"desert_town_folk_04_06_abaddon"	"É como se estivéssemos todos a viver com tempo emprestado!"
"[english]desert_town_folk_04_06_abaddon"	"We're all livin' on borrowed time!"
"desert_town_folk_04_06_dazzle"	"Quando a hora chegar, nem vou ter as forças para abrir a minha cova..."
"[english]desert_town_folk_04_06_dazzle"	"Time comes, won't even have the strength to dig my hole..."
"desert_town_folk_04_06_witch_doctor"	"Não posso restaurar magicamente o que perdemos..."
"[english]desert_town_folk_04_06_witch_doctor"	"Can't just magically restore what we've lost..."
"desert_town_folk_04_06_drow_ranger"	"A coisa vai ficar mesmo feia..."
"[english]desert_town_folk_04_06_drow_ranger"	"Things are gonna get real ugly..."
"desert_town_folk_04_06_jakiro"	"Vamos todos ter de puxar pelas cabeças."
"[english]desert_town_folk_04_06_jakiro"	"Gonna have to put our heads together."
"desert_town_folk_04_06_lina"	"O que adianta matar monstros se o poço secar?"
"[english]desert_town_folk_04_06_lina"	"What good's slayin' monsters if the well runs dry?"
"desert_town_folk_04_06_nevermore"	"O oásis de Kalabor era a alma deste deserto."
"[english]desert_town_folk_04_06_nevermore"	"Kalabor Oasis was the soul of this desert."
"desert_town_folk_05_01"	"Só estou a dizer que ainda não tentamos oferecer sacrifícios para o Rhyzik..."
"[english]desert_town_folk_05_01"	"All I'm saying is that we haven't tried offering Rhyzik sacrifices..."
"desert_town_folk_05_02"	"As pessoas pensam que sou maluco."
"[english]desert_town_folk_05_02"	"People act like I'm crazy."
"desert_town_folk_05_03"	"Não é uma medida drástica!"
"[english]desert_town_folk_05_03"	"It's not a radical idea!"
"desert_town_folk_05_04"	"É algo que se faz desde o início dos tempos."
"[english]desert_town_folk_05_04"	"The practice's old as time itself."
"desert_town_folk_05_05"	"Civilizações inteiras foram construídas assim!"
"[english]desert_town_folk_05_05"	"Entire civilizations were built on it!"
"desert_town_folk_05_05_dazzle"	"Tu aí sabes do que eu estou a falar."
"[english]desert_town_folk_05_05_dazzle"	"This guy knows what I'm talking about."
"desert_town_folk_05_05_legion_commander"	"Às vezes é preciso tomar decisões difíceis."
"[english]desert_town_folk_05_05_legion_commander"	"Sometimes you have to make hard choices."
"desert_town_folk_05_05_nevermore"	"Podes convencê-lo?"
"[english]desert_town_folk_05_05_nevermore"	"Can you talk sense into him?"
"desert_town_folk_06_01"	"Não acredito no que ouço. Um sacrifício em nome do Rhyzik? Isso é loucura!"
"[english]desert_town_folk_06_01"	"Listen to this guy. Sacrifice to Rhyzik? That's insane!"
"desert_town_folk_06_02"	"Muitos de nós que lutaram para retomar o posto avançado lá no norte nunca voltaram."
"[english]desert_town_folk_06_02"	"Lot of folks who fought to retake the northern outpost didn't come back."
"desert_town_folk_06_03"	"Já fizemos muitos sacrifícios!"
"[english]desert_town_folk_06_03"	"We've sacrificed plenty!"
"desert_town_folk_06_04"	"A próxima caravana de refugiados sai para a Floresta Uivante amanhã. E as minhas filhas vão estar lá!"
"[english]desert_town_folk_06_04"	"Next refugee caravan leaves for the Weald tomorrow. And my girls'll be on it!"
"desert_town_folk_06_05"	"A passagem pelas montanhas não é fácil..."
"[english]desert_town_folk_06_05"	"The pass over the mountains isn't easy..."
"desert_town_folk_06_06"	"Mas é melhor do que estar aqui."
"[english]desert_town_folk_06_06"	"But it's better than staying here."
"desert_town_folk_06_07"	"Não vale a pena morrer por este sítio."
"[english]desert_town_folk_06_07"	"This place's not worth dying for."
"desert_town_folk_06_07_dazzle"	"Nem te atrevas em concordar com ele."
"[english]desert_town_folk_06_07_dazzle"	"Don't you go taking his side."
"desert_town_folk_06_07_legion_commander"	"As chances não estão a nosso favor."
"[english]desert_town_folk_06_07_legion_commander"	"The odds are against us."
"desert_town_folk_06_07_nevermore"	"O Rhyzik vai arrasar este sítio até não sobrar nada."
"[english]desert_town_folk_06_07_nevermore"	"Rhyzik's gonna raze this place to the ground."
"desert_town_folk_07_01"	"Só queria passar tempo com os meus livros!"
"[english]desert_town_folk_07_01"	"I just want to spend time with my books!"
"desert_town_folk_07_02"	"O que é que eles querem de mim? Eu não sou um guerreiro!"
"[english]desert_town_folk_07_02"	"What do they want from me? I'm no fighter!"
"desert_town_folk_07_03"	"Cheguei a um ponto em que ou eu caminhava pelas dunas..."
"[english]desert_town_folk_07_03"	"Got to a point where it was either walk out into the dunes..."
"desert_town_folk_07_04"	"Ou sentava-me aqui a chorar."
"[english]desert_town_folk_07_04"	"Or sit back here and have a good cry."
"desert_town_folk_07_05"	"Acho que agora estou bem."
"[english]desert_town_folk_07_05"	"I think I'm good now."
"desert_town_folk_07_06"	"Aturar a família não é fácil..."
"[english]desert_town_folk_07_06"	"Family's such a pain..."
"desert_town_folk_07_06_sven"	"Todos pensam que sabem como eu devia viver a minha vida..."
"[english]desert_town_folk_07_06_sven"	"Everyone thinks they know how to live my life..."
"desert_town_folk_07_06_tidehunter"	"Mas eu não preciso desta aldeia para nada."
"[english]desert_town_folk_07_06_tidehunter"	"I don't need this town anyway."
"desert_town_folk_07_06_tiny"	"Os meus problemas provavelmente parecem-se minúsculos em comparação..."
"[english]desert_town_folk_07_06_tiny"	"My problems probably seem small in comparison..."
"desert_town_folk_07_06_legion_commander"	"Sinto-me um bocado melhor graças a ti."
"[english]desert_town_folk_07_06_legion_commander"	"You kind of cheered me up."
"desert_town_folk_07_06_troll_warlord"	"Não achas?"
"[english]desert_town_folk_07_06_troll_warlord"	"You don't think so?"
"desert_town_folk_07_06_dazzle"	"Só preciso de um bocado de tempo..."
"[english]desert_town_folk_07_06_dazzle"	"Just need a little more time..."
"desert_town_folk_07_06_witch_doctor"	"És um bom ouvinte..."
"[english]desert_town_folk_07_06_witch_doctor"	"You're a good listener..."
"desert_town_folk_07_06_windrunner"	"Não há para onde correr..."
"[english]desert_town_folk_07_06_windrunner"	"Nowhere to run to..."
"desert_town_folk_07_06_drow_ranger"	"Gosto de ficar só."
"[english]desert_town_folk_07_06_drow_ranger"	"I like to be alone."
"desert_town_folk_07_06_jakiro"	"Gostava de poder voar daqui para fora..."
"[english]desert_town_folk_07_06_jakiro"	"Wish I could fly away..."
"desert_town_folk_07_06_lina"	"Porque é que estás a olhar para mim assim?"
"[english]desert_town_folk_07_06_lina"	"Why're you giving me that look?"
"desert_town_folk_07_06_nevermore"	"Estamos todos arruinados de qualquer maneira."
"[english]desert_town_folk_07_06_nevermore"	"We're all doomed anyway."
"desert_town_folk_07_01_templar_assassin"	"Oh! Hã... olá."
"[english]desert_town_folk_07_01_templar_assassin"	"Oh! Uh... Hi."
"desert_town_folk_07_02_templar_assassin"	"Nunca te vi aqui por estes lados."
"[english]desert_town_folk_07_02_templar_assassin"	"Haven't seen you around here before."
"desert_town_folk_07_03_templar_assassin"	"Não tem acontecido nada ultimamente nesta aldeia..."
"[english]desert_town_folk_07_03_templar_assassin"	"This town doesn't have much going on these days..."
"desert_town_folk_07_04_templar_assassin"	"Bem, nada de bom, pelo menos."
"[english]desert_town_folk_07_04_templar_assassin"	"Well, nothing good anyway."
"desert_town_folk_07_05_templar_assassin"	"Passo a maior parte do meu tempo a ler..."
"[english]desert_town_folk_07_05_templar_assassin"	"Spend most my time reading..."
"desert_town_folk_07_06_templar_assassin"	"Com as rotas comerciais fechadas, poucos livros novos têm chegado."
"[english]desert_town_folk_07_06_templar_assassin"	"With trade routes closed, not many new books coming in."
"Dialog_RadiantSoldier_Rescued"	"Por favor! Encontrem o capitão!"
"[english]Dialog_RadiantSoldier_Rescued"	"Please! Find the Captain!"
"dia_rescued creepsoldier_02"	"Boa sorte. Vou-me embora daqui!"
"[english]dia_rescued creepsoldier_02"	"Good luck. I'm out of here!"
"dia_rescued creepsoldier_03"	"\"Orb of Passage\"? O capitão deve ter um desses."
"[english]dia_rescued creepsoldier_03"	"Orb of Passage? Captain might have one."
"dia_rescued creepsoldier_04"	"Está na hora de voltar para casa e tomar conta da quinta do meu pai."
"[english]dia_rescued creepsoldier_04"	"Time to move back home and take over dad's farm."
"dia_rescued creepsoldier_05"	"Este sítio é quase pior do que Kalabor."
"[english]dia_rescued creepsoldier_05"	"This place is almost worse than Kalabor."
"dia_rescued creepsoldier_06"	"Troquei queimaduras solares e centauros por uma jaula encharcada e ogres esfomeados."
"[english]dia_rescued creepsoldier_06"	"I traded sunburn and centaurs for a soggy cage and hungry ogres."
"dia_rescued creepsoldier_07"	"Eu sabia que alguém me ia salvar!"
"[english]dia_rescued creepsoldier_07"	"I knew someone would come!"
"dia_rescued creepsoldier_08"	"Assim que eu me recuperar, vou dar cabo destes ogres!"
"[english]dia_rescued creepsoldier_08"	"Once I'm patched up, these ogres are done for!"
"dia_rescued creepsoldier_09"	"Pensei que ia morrer estufado num caldeirão!"
"[english]dia_rescued creepsoldier_09"	"Thought I was gonna die in a stew pot!"
"dia_rescued creepsoldier_10"	"O acampamento está seguro? Eu vi os lobos a agruparem-se..."
"[english]dia_rescued creepsoldier_10"	"Is the camp safe? I saw the hounds gathering..."
"npc_dota_journal_note_01"	"Dia 6 : Entrada 1"
"[english]npc_dota_journal_note_01"	"Day 6 : Entry 1"
"npc_dota_journal_note_02"	"Dia 14 : Entrada 2"
"[english]npc_dota_journal_note_02"	"Day 14 : Entry 2"
"npc_dota_journal_note_03"	"Dia 22 : Entrada 3"
"[english]npc_dota_journal_note_03"	"Day 22 : Entry 3"
"npc_dota_journal_note_04"	"Dia 29 : Entrada 4"
"[english]npc_dota_journal_note_04"	"Day 29 : Entry 4"
"npc_dota_journal_note_05"	"Dia 31 : Entrada 5"
"[english]npc_dota_journal_note_05"	"Day 31 : Entry 5"
"npc_dota_journal_note_06"	"Dia 32 : Entrada 6"
"[english]npc_dota_journal_note_06"	"Day 32 : Entry 6"
"npc_dota_journal_note_07"	"Dia 35 : Entrada 7"
"[english]npc_dota_journal_note_07"	"Day 35 : Entry 7"
"npc_dota_journal_note_08"	"Dia 41 : Entrada 8"
"[english]npc_dota_journal_note_08"	"Day 41 : Entry 8"
"npc_dota_journal_note_09"	"Dia 46 : Entrada 9"
"[english]npc_dota_journal_note_09"	"Day 46 : Entry 9"
"npc_dota_journal_note_10"	"Dia 57 : Entrada 10"
"[english]npc_dota_journal_note_10"	"Day 57 : Entry 10"
"npc_dota_journal_note_11"	"Dia 66 : Entrada 11"
"[english]npc_dota_journal_note_11"	"Day 66 : Entry 11"
"chef_journal_01"	"Falta pouco tempo para que os Orquídeas Brancas se reúnam novamente. Se eu quiser entrar nesta ordem ilustre de aventureiros gastronómicos, preciso de achar algo digno do paladar deles."
"[english]chef_journal_01"	"Time is running short before the White Orchids gather again.  If I wish to join this august order of culinary adventurers, I need to find something worthy of their palate."
"chef_journal_02"	"No ano passado eu pensei que os meus filetes de wyvern seriam o suficiente para entrar na ordem, mas só é aceite um membro por ano e eu subestimei a concorrência... nunca esperei que alguém fosse preparar um prato de queijo de Roshan."
"[english]chef_journal_02"	"Last year I thought my wyvern filets would have been enough to earn my pin, but only one new member is admitted each year and I underestimated my competition... never in my wildest dreams did I expect someone to prepare a wheel of Roshan cheese."
"chef_journal_03"	"Mas este ano, eu tenho uma arma secreta... uma caixa de especiarias da Ilha das Máscaras. Se eu encontrar o prato certo para acompanhar estas especiarias perdidas, o meu lugar na ordem está garantido."
"[english]chef_journal_03"	"This year though, I have a secret weapon... a trunk of seasoning from The Isle of Masks.  If I find the right dish to pair these lost spices with, my membership is all but assured."
"chef_journal_04"	"A minha expedição na Floresta Uivante foi até agora um fracasso. O conflito entre os ogres de Bonemeal e Lucius Longclaw afugentou a maioria dos animais selvagens, exceto os hellbears... mas talvez isso seja o suficiente."
"[english]chef_journal_04"	"My expedition to the Howling Weald has so far been a failure.  The conflict between the Bonemeal Ogres and Lucius Longclaw scared away most of the wildlife save for the hellbears... but perhaps that is enough to work with."
"chef_journal_05"	"Parece que carne dos lobos de Longclaw tem um sabor demasiado silvestre para ser usado em culinária de alto nível, mas os espinhos são perfeitos para usar como espeto no prato de proteína em destaque."
