"lang"
{
"Language"	"danish"
"DOTA_Tooltip_ability_holdout_voodoo_restoration"	"Voodoo Restoration"
"[english]DOTA_Tooltip_ability_holdout_voodoo_restoration"	"Voodoo Restoration"
"DOTA_Tooltip_ability_holdout_voodoo_restoration_Description"	"Witch Doctor koncentrerer sin magi for at hele allierede enheder i nærheden."
"[english]DOTA_Tooltip_ability_holdout_voodoo_restoration_Description"	"Witch Doctor focuses his magic to heal nearby allied units."
"DOTA_Tooltip_ability_holdout_voodoo_restoration_Lore"	"Zharvakkos hokuspokus er ikke begrænset til kun at forhekse hans modstandere, men kan også ganske udmærket kurere lidelser."
"[english]DOTA_Tooltip_ability_holdout_voodoo_restoration_Lore"	"Zharvakko's hocus pocus is not limited only to hexxing his opponents and is quite adept at curing ailments."
"DOTA_Tooltip_ability_holdout_voodoo_restoration_Note0"	"Heling udføres i intervaller på 0,33 sekunder."
"[english]DOTA_Tooltip_ability_holdout_voodoo_restoration_Note0"	"Healing is done in 0.33 second intervals."
"DOTA_Tooltip_ability_holdout_voodoo_restoration_Note1"	"Kan hele magi-immune enheder."
"[english]DOTA_Tooltip_ability_holdout_voodoo_restoration_Note1"	"Can heal magic immune units."
"DOTA_Tooltip_ability_holdout_voodoo_restoration_mana_per_second"	"MANA PER SEK.:"
"[english]DOTA_Tooltip_ability_holdout_voodoo_restoration_mana_per_second"	"MANA PER SEC:"
"DOTA_Tooltip_ability_holdout_voodoo_restoration_heal"	"HELING:"
"[english]DOTA_Tooltip_ability_holdout_voodoo_restoration_heal"	"HEAL:"
"DOTA_Tooltip_ability_holdout_voodoo_restoration_radius"	"RADIUS:"
"[english]DOTA_Tooltip_ability_holdout_voodoo_restoration_radius"	"RADIUS:"
"DOTA_Tooltip_ability_holdout_death_ward"	"Death Ward"
"[english]DOTA_Tooltip_ability_holdout_death_ward"	"Death Ward"
"DOTA_Tooltip_ability_holdout_death_ward_Lore"	"Witch Doctor udfører en ritualistisk dans; en dans som hjemsøger drømmene hos dem, der overlever til at fortælle om den."
"[english]DOTA_Tooltip_ability_holdout_death_ward_Lore"	"Witch Doctor performs a ritualistic dance, one that haunts the dreams of those who live to recount it."
"DOTA_Tooltip_ability_holdout_death_ward_Note0"	"Death Ward er usårligt og ødelægges kun, hvis Witch Doctor afbrydes eller dets varighed udløber."
"[english]DOTA_Tooltip_ability_holdout_death_ward_Note0"	"The Death Ward is invulnerable, and is only destroyed if Witch Doctor is interrupted or its duration expires."
"DOTA_Tooltip_ability_holdout_death_ward_Note1"	"Death Ward kan kontrolleres og fås til at angribe et specifikt mål."
"[english]DOTA_Tooltip_ability_holdout_death_ward_Note1"	"The Death Ward can be controlled, and made to attack a specific target."
"DOTA_Tooltip_ability_holdout_death_ward_damage"	"SKADE:"
"[english]DOTA_Tooltip_ability_holdout_death_ward_damage"	"DAMAGE:"
"DOTA_Tooltip_ability_holdout_death_ward_bounces"	"<font color='#70EA72'>HOP:</font>"
"[english]DOTA_Tooltip_ability_holdout_death_ward_bounces"	"<font color='#70EA72'>BOUNCES:</font>"
"DOTA_Tooltip_ability_holdout_death_ward_damage_scepter"	"SCEPTER-SKADE:"
"[english]DOTA_Tooltip_ability_holdout_death_ward_damage_scepter"	"SCEPTER DAMAGE:"
"DOTA_Tooltip_ability_holdout_death_ward_scepter_bounces"	"<font color='#70EA72'>HOP (SCEPTER):</font>"
"[english]DOTA_Tooltip_ability_holdout_death_ward_scepter_bounces"	"<font color='#70EA72'>SCEPTER BOUNCES:</font>"
"DOTA_Tooltip_ability_phantom_assassin_stifling_dagger_nb2017"	"Stifling Dagger"
"[english]DOTA_Tooltip_ability_phantom_assassin_stifling_dagger_nb2017"	"Stifling Dagger"
"DOTA_Tooltip_ability_phantom_assassin_stifling_dagger_nb2017_duration"	"HÆMNINGSVARIGHED:"
"[english]DOTA_Tooltip_ability_phantom_assassin_stifling_dagger_nb2017_duration"	"SLOW DURATION:"
"DOTA_Tooltip_ability_phantom_assassin_stifling_dagger_nb2017_base_damage"	"BASIS-SKADE:"
"[english]DOTA_Tooltip_ability_phantom_assassin_stifling_dagger_nb2017_base_damage"	"BASE DAMAGE:"
"DOTA_Tooltip_ability_tiny_trample"	"Trample"
"[english]DOTA_Tooltip_ability_tiny_trample"	"Trample"
"DOTA_Tooltip_ability_tiny_trample_Description"	"Tiny farer fremad og tramper fjender ned med sin klippefyldte masse. Han opnår bonus-bevægelseshastighed og kan bevæge sig igennem enheder, og hver fjende, han tramper ned, lammes og tager skade svarende til en andel af hans angrebsskade."
"[english]DOTA_Tooltip_ability_tiny_trample_Description"	"Tiny rushes forward, trampling enemy units with his craggy mass.  He gains bonus movement speed and phased collison, while each enemy he tramples is stunned and dealt a portion of his attack damage."
"DOTA_Tooltip_ability_tiny_trample_attack_factor_tooltip"	"%ANGREBSSKADE:"
"[english]DOTA_Tooltip_ability_tiny_trample_attack_factor_tooltip"	"%ATTACK DAMAGE:"
"DOTA_Tooltip_ability_tiny_trample_bonus_movespeed_pct"	"%BONUS-BEVÆGELSESHASTIGHED:"
"[english]DOTA_Tooltip_ability_tiny_trample_bonus_movespeed_pct"	"%BONUS MOVEMENT SPEED:"
"DOTA_Tooltip_ability_tiny_trample_duration"	"TRAMPE-VARIGHED:"
"[english]DOTA_Tooltip_ability_tiny_trample_duration"	"TRAMPLE DURATION:"
"DOTA_Tooltip_ability_tiny_trample_stun_duration"	"LAMMELSESVARIGHED:"
"[english]DOTA_Tooltip_ability_tiny_trample_stun_duration"	"STUN DURATION:"
"DOTA_Tooltip_modifier_tiny_trample"	"Trample"
"[english]DOTA_Tooltip_modifier_tiny_trample"	"Trample"
"DOTA_Tooltip_ability_dungeon_tidehunter_gush"	"Gush"
"[english]DOTA_Tooltip_ability_dungeon_tidehunter_gush"	"Gush"
"DOTA_Tooltip_ability_dungeon_tidehunter_gush_negative_armor"	"RUSTNINGSREDUKTION:"
"[english]DOTA_Tooltip_ability_dungeon_tidehunter_gush_negative_armor"	"ARMOR REDUCTION:"
"DOTA_Tooltip_ability_dungeon_tidehunter_ravage"	"Ravage"
"[english]DOTA_Tooltip_ability_dungeon_tidehunter_ravage"	"Ravage"
"DOTA_Tooltip_ability_dungeon_tidehunter_ravage_radius"	"RADIUS:"
"[english]DOTA_Tooltip_ability_dungeon_tidehunter_ravage_radius"	"RADIUS:"
"DOTA_Tooltip_ability_dungeon_tidehunter_ravage_duration"	"VARIGHED:"
"[english]DOTA_Tooltip_ability_dungeon_tidehunter_ravage_duration"	"DURATION:"
"DOTA_Tooltip_ability_dungeon_nevermore_shadowraze1"	"Shadowraze"
"[english]DOTA_Tooltip_ability_dungeon_nevermore_shadowraze1"	"Shadowraze"
"DOTA_Tooltip_ability_dungeon_nevermore_shadowraze1_shadowraze_range"	"RÆKKEVIDDE:"
"[english]DOTA_Tooltip_ability_dungeon_nevermore_shadowraze1_shadowraze_range"	"RANGE:"
"DOTA_Tooltip_ability_dungeon_nevermore_shadowraze2"	"Shadowraze"
"[english]DOTA_Tooltip_ability_dungeon_nevermore_shadowraze2"	"Shadowraze"
"DOTA_Tooltip_ability_dungeon_nevermore_shadowraze2_Description"	"Shadow Fiend raserer området foran ham og gør skade på fjendtlige enheder inden for et område."
"[english]DOTA_Tooltip_ability_dungeon_nevermore_shadowraze2_Description"	"Shadow Fiend razes the area in front of him, dealing damage to enemy units in an area."
"DOTA_Tooltip_ability_dungeon_nevermore_shadowraze2_Lore"	"Nevermores varemærke inden for sjælehøstning."
"[english]DOTA_Tooltip_ability_dungeon_nevermore_shadowraze2_Lore"	"Nevermore's trademark for harvesting souls."
"DOTA_Tooltip_ability_dungeon_nevermore_shadowraze2_shadowraze_range"	"RÆKKEVIDDE:"
"[english]DOTA_Tooltip_ability_dungeon_nevermore_shadowraze2_shadowraze_range"	"RANGE:"
"DOTA_Tooltip_ability_dungeon_nevermore_shadowraze3"	"Shadowraze"
"[english]DOTA_Tooltip_ability_dungeon_nevermore_shadowraze3"	"Shadowraze"
"DOTA_Tooltip_ability_dungeon_nevermore_shadowraze3_Description"	"Shadow Fiend raserer området foran ham og gør skade på fjendtlige enheder inden for et område."
"[english]DOTA_Tooltip_ability_dungeon_nevermore_shadowraze3_Description"	"Shadow Fiend razes the area in front of him, dealing damage to enemy units in an area."
"DOTA_Tooltip_ability_dungeon_nevermore_shadowraze3_Lore"	"Nevermores varemærke inden for sjælehøstning."
"[english]DOTA_Tooltip_ability_dungeon_nevermore_shadowraze3_Lore"	"Nevermore's trademark for harvesting souls."
"DOTA_Tooltip_ability_dungeon_nevermore_shadowraze3_shadowraze_range"	"RÆKKEVIDDE:"
"[english]DOTA_Tooltip_ability_dungeon_nevermore_shadowraze3_shadowraze_range"	"RANGE:"
"DOTA_Tooltip_ability_nevermore_necromastery"	"Necromastery"
"[english]DOTA_Tooltip_ability_nevermore_necromastery"	"Necromastery"
"DOTA_Tooltip_ability_nevermore_necromastery_Description"	"Shadow Fiend stjæler sjæle fra enheder, som han dræber, hvilket giver bonus-skade. Hvis den dræbte enhed er en helt, stjæler Shadow Fiend 12 sjæle. Når han dør, frigives halvdelen af disse sjæle.\n\nOpgraderbar med Aghanim's Scepter."
"[english]DOTA_Tooltip_ability_nevermore_necromastery_Description"	"Shadow Fiend steals the soul from units he kills, gaining bonus damage. If the killed unit is a hero, he gains 12 souls.  On death, he releases half of them from bondage.\n\nUpgradable by Aghanim's Scepter."
"DOTA_Tooltip_ability_nevermore_necromastery_Lore"	"Høstede sjæle hvirvler ind og ud af Afgrunden, hvilket sætter Shadow Fiend i stand til at øge omfanget af sin samling."
"[english]DOTA_Tooltip_ability_nevermore_necromastery_Lore"	"Harvested souls swirl in and out of the Abysm, empowering the Shadow Fiend to increase the size of his collection."
"DOTA_Tooltip_ability_nevermore_necromastery_Note0"	"Denies og neutrale kryb giver også bonus-skade gennem Necromastery."
"[english]DOTA_Tooltip_ability_nevermore_necromastery_Note0"	"Denies and neutral creeps also provide bonus damage through Necromastery."
"DOTA_Tooltip_ability_nevermore_necromastery_necromastery_max_souls"	"MAKS. SJÆLE:"
"[english]DOTA_Tooltip_ability_nevermore_necromastery_necromastery_max_souls"	"MAX SOULS:"
"DOTA_Tooltip_ability_nevermore_necromastery_necromastery_damage_per_soul"	"SKADE PER SJÆL:"
"[english]DOTA_Tooltip_ability_nevermore_necromastery_necromastery_damage_per_soul"	"DAMAGE PER SOUL:"
"DOTA_Tooltip_ability_nevermore_necromastery_necromastery_max_souls_scepter"	"MAKS. SJÆLE (SCEPTER):"
"[english]DOTA_Tooltip_ability_nevermore_necromastery_necromastery_max_souls_scepter"	"SCEPTER MAX SOULS:"
"DOTA_Tooltip_ability_nevermore_necromastery_aghanim_description"	"Forøger maks. antal sjæle."
"[english]DOTA_Tooltip_ability_nevermore_necromastery_aghanim_description"	"Increases max souls."
"DOTA_Tooltip_ability_nevermore_dark_lord"	"Presence of the Dark Lord"
"[english]DOTA_Tooltip_ability_nevermore_dark_lord"	"Presence of the Dark Lord"
"DOTA_Tooltip_ability_nevermore_dark_lord_Description"	"Shadow Fiends tilstedeværelse reducerer rustningen hos fjender i nærheden."
"[english]DOTA_Tooltip_ability_nevermore_dark_lord_Description"	"Shadow Fiend's presence reduces the armor of nearby enemies."
"DOTA_Tooltip_ability_nevermore_dark_lord_Lore"	"Bare det at være i nærheden af Nevermore tærer på éns sjæl."
"[english]DOTA_Tooltip_ability_nevermore_dark_lord_Lore"	"Even being near Nevermore eats away at one's soul."
"DOTA_Tooltip_ability_nevermore_dark_lord_Note0"	"Stabler fuldt med andre rustningsreducerende evner og auraer."
"[english]DOTA_Tooltip_ability_nevermore_dark_lord_Note0"	"Stacks fully with other armor reduction abilities and aura."
"DOTA_Tooltip_ability_nevermore_dark_lord_presence_armor_reduction"	"REDUKTION:"
"[english]DOTA_Tooltip_ability_nevermore_dark_lord_presence_armor_reduction"	"REDUCTION:"
"DOTA_Tooltip_ability_nevermore_dark_lord_presence_radius"	"RADIUS:"
"[english]DOTA_Tooltip_ability_nevermore_dark_lord_presence_radius"	"RADIUS:"
"DOTA_Tooltip_ability_nevermore_requiem"	"Requiem of Souls"
"[english]DOTA_Tooltip_ability_nevermore_requiem"	"Requiem of Souls"
"DOTA_Tooltip_ability_nevermore_requiem_Description"	"Shadow Fiend samler sine indfangede sjæle og frigør dem som rækker af dæmonisk energi. Fjendtlige enheder nær Shadow Fiend kan skades af adskillige rækker energi, når sjælene frigøres. Enhver enhed, som skades af Requiem of Souls, får sin bevægelseshastighed og angrebshastighed reduceret. Der skabes en række af energi for hver 2. sjæl, som er blevet indfanget gennem Necromastery. Requiem of Souls kastes automatisk, når Shadow Fiend dør, uafhængigt af evnens nedkøling.\n\nOpgraderbar med Aghanim's Scepter."
"[english]DOTA_Tooltip_ability_nevermore_requiem_Description"	"Shadow Fiend gathers his captured souls to release them as lines of demonic energy. Units near Shadow Fiend when the souls are released can be damaged by several lines of energy. Any unit damaged by Requiem of Souls will have its movement speed and attack damage reduced. Lines of energy are created for every 2 souls captured through Necromastery. Requiem of Souls is automatically cast whenever Shadow Fiend dies, regardless of its cooldown.\n\nUpgradable by Aghanim's Scepter."
"DOTA_Tooltip_ability_nevermore_requiem_aghanim_description"	"Øger maks. antal sjæle for Necromastery og får Requiem of Souls-bølgen til at fare tilbage mod Shadow Fiend. Den tilbagefarende bølge gør mindre skade, men heler Shadow Fiend for samme mængde skade, den gør."
"[english]DOTA_Tooltip_ability_nevermore_requiem_aghanim_description"	"Increases Necromastery Max Souls and causes Requiem of Souls to return back to Shadow Fiend. The wave back to Shadow Fiend deals less damage, but heals Shadow Fiend for all the damage it dealt."
"DOTA_Tooltip_ability_nevermore_requiem_cast_time_tooltip"	"KASTEFORSINKELSE:"
"[english]DOTA_Tooltip_ability_nevermore_requiem_cast_time_tooltip"	"CAST DELAY:"
"DOTA_Tooltip_ability_nevermore_requiem_requiem_reduction_ms"	"%BEVÆGELSESREDUKTION:"
"[english]DOTA_Tooltip_ability_nevermore_requiem_requiem_reduction_ms"	"%MOVEMENT REDUCTION:"
"DOTA_Tooltip_ability_nevermore_requiem_requiem_reduction_tooltip"	"%SKADEREDUKTION:"
"[english]DOTA_Tooltip_ability_nevermore_requiem_requiem_reduction_tooltip"	"%DAMAGE REDUCTION:"
"DOTA_Tooltip_ability_nevermore_requiem_requiem_slow_duration"	"REDUKTIONSVARIGHED:"
"[english]DOTA_Tooltip_ability_nevermore_requiem_requiem_slow_duration"	"REDUCTION DURATION:"
"DOTA_Tooltip_ability_nevermore_requiem_requiem_damage_pct_scepter"	"%SKADE VED RETUR (SCEPTER):"
"[english]DOTA_Tooltip_ability_nevermore_requiem_requiem_damage_pct_scepter"	"%SCEPTER DAMAGE ON RETURN:"
"DOTA_Tooltip_ability_nevermore_requiem_requiem_heal_pct_scepter"	"%HELING VED RETUR (SCEPTER)"
"[english]DOTA_Tooltip_ability_nevermore_requiem_requiem_heal_pct_scepter"	"%SCEPTER HEAL ON RETURN:"
"DOTA_Tooltip_ability_nevermore_requiem_Lore"	"De faldnes indfangede sjæle frigives for at hærge deres forhenværende allierede."
"[english]DOTA_Tooltip_ability_nevermore_requiem_Lore"	"The captured souls of those past slain are released to ravage their former allies."
"DOTA_Tooltip_ability_nevermore_requiem_Note0"	"Én linje genereres fra Shadow Fiend for hver 2. sjæl i hans besiddelse, med højst 18 linjer (23 linjer med Scepter)."
"[english]DOTA_Tooltip_ability_nevermore_requiem_Note0"	"One line is generated from Shadow Fiend for every 2 souls in his possession, for a maximum of 18 lines (23 lines with Scepter)."
"DOTA_Tooltip_ability_nevermore_requiem_Note1"	"Bevægelse- og angrebsskade-reduktionen fra Requiem of Souls går gennem besværgelsesimmunitet."
"[english]DOTA_Tooltip_ability_nevermore_requiem_Note1"	"The movement and attack damage reductions from Requiem of Souls go through spell immunity."
"DOTA_Siltbreaker_Quests"	"OPGAVER"
"[english]DOTA_Siltbreaker_Quests"	"QUESTS"
"DOTA_Siltbreaker_NoResurrections"	"Ingen genoplivninger tilbage"
"[english]DOTA_Siltbreaker_NoResurrections"	"No Resurrections Remaining"
"DOTA_Siltbreaker_Resurrect"	"Genopliv"
"[english]DOTA_Siltbreaker_Resurrect"	"Resurrect"
"DOTA_Siltbreaker_RespawnNearest"	"Du vender tilbage, hvis dit hold når næste kontrolpunkt"
"[english]DOTA_Siltbreaker_RespawnNearest"	"You will respawn if your team gets to the next checkpoint"
"DOTA_Siltbreaker_BuybacksLeft"	"Resterende tilbagekøb:"
"[english]DOTA_Siltbreaker_BuybacksLeft"	"Buybacks Left:"
"DOTA_Siltbreaker_BuybackCost"	"Tilbagekøb koster:"
"[english]DOTA_Siltbreaker_BuybackCost"	"Buyback Cost:"
"DOTA_Siltbreaker_WhirlpoolSigilHelp"	"Tryk på hvirvelsymbolet på skriftrullen for at teleportere til din destination"
"[english]DOTA_Siltbreaker_WhirlpoolSigilHelp"	"Press the Whirlpool Sigil on the scroll to teleport to your destination"
"DOTA_Siltbreaker_ContinueSpeechText"	"Klar"
"[english]DOTA_Siltbreaker_ContinueSpeechText"	"Ready"
"DOTA_Siltbreaker_PreviousZone"	"Forrige zone"
"[english]DOTA_Siltbreaker_PreviousZone"	"Previous Zone"
"DOTA_Siltbreaker_NextZone"	"Næste zone"
"[english]DOTA_Siltbreaker_NextZone"	"Next Zone"
"DOTA_Siltbreaker_Disconnect"	"Forlad"
"[english]DOTA_Siltbreaker_Disconnect"	"Leave"
"DOTA_Siltbreaker_Continue"	"Fortsæt"
"[english]DOTA_Siltbreaker_Continue"	"Continue"
"DOTA_Siltbreaker_Failure"	"I har fejlet"
"[english]DOTA_Siltbreaker_Failure"	"You have Failed"
"DOTA_Siltbreaker_Success"	"I har besejret Rhyzik!<br> Akt I gennemført"
"[english]DOTA_Siltbreaker_Success"	"You Have Defeated Rhyzik!<br> Act I Complete"
"DOTA_Siltbreaker_Success_actii"	"I har besejret Siltbreaker!"
"[english]DOTA_Siltbreaker_Success_actii"	"You Have Defeated Siltbreaker!"
"DOTA_Siltbreaker_RelicsButton"	"Artefakter"
"[english]DOTA_Siltbreaker_RelicsButton"	"Artifacts"
"DOTA_Siltbreaker_PersonalBestTime"	"Personlige bedste: {s:best_time}"
"[english]DOTA_Siltbreaker_PersonalBestTime"	"Personal Best: {s:best_time}"
"DOTA_Siltbreaker_hud_respawn_remcount"	"Genoplivninger tilbage"
"[english]DOTA_Siltbreaker_hud_respawn_remcount"	"Respawns Remaining"
"DOTA_Tooltip_Ability_item_bag_of_artifact_coins"	"Artefaktmønter"
"[english]DOTA_Tooltip_Ability_item_bag_of_artifact_coins"	"Artifact Coins"
"DOTA_Tooltip_ability_item_craggy_coat_bonus_strength"	"BONUS-STYRKE:"
"[english]DOTA_Tooltip_ability_item_craggy_coat_bonus_strength"	"BONUS STRENGTH:"
"DOTA_Tooltip_ability_item_craggy_coat_bonus_armor"	"BONUS-RUSTNING:"
"[english]DOTA_Tooltip_ability_item_craggy_coat_bonus_armor"	"BONUS ARMOR:"
"DOTA_Tooltip_ability_item_stonework_pendant"	"<font color=\"#4ae0bf\">Stonework Pendant</font>"
"[english]DOTA_Tooltip_ability_item_stonework_pendant"	"<font color=\"#4ae0bf\">Stonework Pendant</font>"
"DOTA_Tooltip_ability_item_stonework_pendant_Lore"	"Du KAN få blod fra en sten."
"[english]DOTA_Tooltip_ability_item_stonework_pendant_Lore"	"You CAN get blood from a stone."
"DOTA_Tooltip_ability_item_gravel_foot"	"<font color=\"#4ae0bf\">Gravel Foot</font>"
"[english]DOTA_Tooltip_ability_item_gravel_foot"	"<font color=\"#4ae0bf\">Gravel Foot</font>"
"DOTA_Tooltip_ability_item_gravel_foot_Description"	"Påkrævet level: %required_level%\n\n"
"[english]DOTA_Tooltip_ability_item_gravel_foot_Description"	"Required Level: %required_level%\n\n"
"DOTA_Tooltip_ability_item_gravel_foot_bonus_movement_speed"	"BONUS-BEVÆGELSESHASTIGHED:"
"[english]DOTA_Tooltip_ability_item_gravel_foot_bonus_movement_speed"	"BONUS MOVEMENT SPEED:"
"DOTA_Tooltip_ability_axe_battle_rage"	"Battle Rage"
"[english]DOTA_Tooltip_ability_axe_battle_rage"	"Battle Rage"
"npc_dota_vase"	"Antikvase"
"[english]npc_dota_vase"	"Antique Vase"
"npc_dota_crate"	"Trækasse"
"[english]npc_dota_crate"	"Wooden Crate"
"tundra"	"Forfrysningstundraen"
"[english]tundra"	"Frostbite Tundra"
"reach_ice_lake"	"Find Whitecap Lake"
"[english]reach_ice_lake"	"Find Whitecap Lake"
"npc_dota_elon_tusk"	"Elias Frostheart"
"[english]npc_dota_elon_tusk"	"Elias Frostheart"
"tusktown"	"Azura"
"[english]tusktown"	"Azura"
"npc_dota_creature_snow_leopard"	"Leopold"
"[english]npc_dota_creature_snow_leopard"	"Leopold"
"Dialog_TuskTown_leopold_01"	"mrrrrowww"
"[english]Dialog_TuskTown_leopold_01"	"mrrrrowww"
"Dialog_TuskTown_leopold_02"	"gurrhr"
"[english]Dialog_TuskTown_leopold_02"	"gurrhr"
"Dialog_TuskTown_leopold_03"	"blep"
"[english]Dialog_TuskTown_leopold_03"	"blep"
"npc_dota_chef"	"Remi"
"[english]npc_dota_chef"	"Remi"
"npc_dota_tusktown_villager"	"Dorothy Beamhouse"
"[english]npc_dota_tusktown_villager"	"Dorothy Beamhouse"
"npc_dota_tusktown_villager_2"	"Lila Brightforge"
"[english]npc_dota_tusktown_villager_2"	"Lila Brightforge"
"npc_dota_tusktown_villager_3"	"Miranda Keeneye"
"[english]npc_dota_tusktown_villager_3"	"Miranda Keeneye"
"npc_dota_tusktown_villager_4"	"Su Bee"
"[english]npc_dota_tusktown_villager_4"	"Su Bee"
"npc_dota_tusktown_villager_5"	"Emma Emberlyn"
"[english]npc_dota_tusktown_villager_5"	"Emma Emberlyn"
"npc_dota_tusktown_villager_6"	"Auntie Stonepaw"
"[english]npc_dota_tusktown_villager_6"	"Auntie Stonepaw"
"npc_dota_tusktown_villager_7"	"Shirad Winterbottom"
"[english]npc_dota_tusktown_villager_7"	"Shirad Winterbottom"
"npc_dota_creature_octopus"	"Abraham"
"[english]npc_dota_creature_octopus"	"Abraham"
"Dialog_Octopus_Greeting"	"Hey dig! Herover..."
"[english]Dialog_Octopus_Greeting"	"Hey, you! Over here..."
"Dialog_Octopus_Greeting_sven"	"Sven?! Er det dig?"
"[english]Dialog_Octopus_Greeting_sven"	"Sven?! Is that you?"
"Dialog_Octopus_Greeting_tidehunter"	"Tidehunter! Troede aldrig jeg ville se dig igen."
"[english]Dialog_Octopus_Greeting_tidehunter"	"Tidehunter! Thought I'd never see you again."
"Dialog_Octopus_Greeting_witchdoctor"	"Hey! Hørte jeg rigtig, at du er læge?"
"[english]Dialog_Octopus_Greeting_witchdoctor"	"Hey! Did I hear it right that you're a doctor?"
"Dialog_Octopus_Story_08"	"Men jeg er glad for selskabet!"
"[english]Dialog_Octopus_Story_08"	"But I'm happy for the company!"
"Dialog_Octopus_Story_16"	"Sagde altid at en blæksprutte ikke ville være i stand til noget."
"[english]Dialog_Octopus_Story_16"	"Always said a cephalopod wouldn't amount to much."
"Dialog_Octopus_Story_17"	"Sagde endda at jeg ikke kunne vinde stavningskonkurrencen."
"[english]Dialog_Octopus_Story_17"	"Even said I couldn't win the spelling bee."
"Dialog_Octopus_Story_18"	"E-u-d-a-e-m-o-n-i-c. Eudaemonic."
"[english]Dialog_Octopus_Story_18"	"Well, e-u-d-a-e-m-o-n-i-c. Eudaemonic."
"Dialog_Octopus_Story_19"	"Det var mit ord."
"[english]Dialog_Octopus_Story_19"	"That was my word."
"shoal"	"Lavvandet"
"[english]shoal"	"The Shoal"
"dark_reef_b"	"Mørkrevsfængslet"
"[english]dark_reef_b"	"Dark Reef Prison"
"find_siltbreaker"	"Find Slitbreakers kammer"
"[english]find_siltbreaker"	"Find Siltbreaker's Chamber"
"silt_arena"	"Siltbreaker"
"[english]silt_arena"	"Siltbreaker"
"npc_dota_creature_siltbreaker"	"Siltbreaker"
"[english]npc_dota_creature_siltbreaker"	"Siltbreaker"
"DOTA_Tooltip_ability_weaver_the_swarm_dungeon_duration"	"VARIGHED:"
"[english]DOTA_Tooltip_ability_weaver_the_swarm_dungeon_duration"	"DURATION:"
"DOTA_Tooltip_ability_weaver_the_swarm_dungeon_count"	"ANTAL:"
"[english]DOTA_Tooltip_ability_weaver_the_swarm_dungeon_count"	"COUNT:"
"DOTA_Tooltip_ability_weaver_the_swarm_dungeon_armor_reduction"	"RUSTNINGSREDUKTION:"
"[english]DOTA_Tooltip_ability_weaver_the_swarm_dungeon_armor_reduction"	"ARMOR REDUCTION:"
"DOTA_Tooltip_ability_gyrocopter_rocket_barrage_dungeon"	"Rocket Barrage"
"[english]DOTA_Tooltip_ability_gyrocopter_rocket_barrage_dungeon"	"Rocket Barrage"
"DOTA_Tooltip_ability_gyrocopter_rocket_barrage_dungeon_rockets_per_second"	"RAKETTER PR. SEKUND:"
"[english]DOTA_Tooltip_ability_gyrocopter_rocket_barrage_dungeon_rockets_per_second"	"ROCKETS PER SECOND:"
"DOTA_Tooltip_ability_gyrocopter_rocket_barrage_dungeon_radius"	"RADIUS:"
"[english]DOTA_Tooltip_ability_gyrocopter_rocket_barrage_dungeon_radius"	"RADIUS:"
"DOTA_Tooltip_ability_sniper_assassinate_dm2017_assassinate_damage"	"SKADE:"
"[english]DOTA_Tooltip_ability_sniper_assassinate_dm2017_assassinate_damage"	"DAMAGE:"
"DOTA_Tooltip_ability_sniper_assassinate_dm2017_tooltip_range"	"RÆKKEVIDDE:"
"[english]DOTA_Tooltip_ability_sniper_assassinate_dm2017_tooltip_range"	"RANGE:"
"DOTA_Tooltip_ability_sniper_assassinate_dm2017_scepter_radius"	"RADIUS (SCEPTER):"
"[english]DOTA_Tooltip_ability_sniper_assassinate_dm2017_scepter_radius"	"SCEPTER RADIUS:"
"DOTA_Tooltip_ability_zuus_arc_lightning_dungeon_jump_count"	"HOP:"
"[english]DOTA_Tooltip_ability_zuus_arc_lightning_dungeon_jump_count"	"JUMPS:"
"DOTA_Tooltip_ability_zuus_static_field_dark_moon"	"Static Field"
"[english]DOTA_Tooltip_ability_zuus_static_field_dark_moon"	"Static Field"
"DOTA_Tooltip_ability_zuus_static_field_dark_moon_radius"	"RÆKKEVIDDE:"
"[english]DOTA_Tooltip_ability_zuus_static_field_dark_moon_radius"	"RANGE:"
"DOTA_Tooltip_ability_leshrac_split_earth_dungeon"	"Split Earth"
"[english]DOTA_Tooltip_ability_leshrac_split_earth_dungeon"	"Split Earth"
"DOTA_Tooltip_ability_leshrac_split_earth_dungeon_radius"	"RADIUS:"
"[english]DOTA_Tooltip_ability_leshrac_split_earth_dungeon_radius"	"RADIUS:"
"DOTA_Tooltip_ability_leshrac_diabolic_edict_dungeon_radius"	"RADIUS:"
"[english]DOTA_Tooltip_ability_leshrac_diabolic_edict_dungeon_radius"	"RADIUS:"
"DOTA_Tooltip_ability_leshrac_lightning_storm_dungeon"	"Lightning Storm"
"[english]DOTA_Tooltip_ability_leshrac_lightning_storm_dungeon"	"Lightning Storm"
"DOTA_Tooltip_ability_leshrac_pulse_nova_dungeon_radius"	"RADIUS:"
"[english]DOTA_Tooltip_ability_leshrac_pulse_nova_dungeon_radius"	"RADIUS:"
"DOTA_Tooltip_ability_leshrac_pulse_nova_dungeon_damage"	"SKADE:"
"[english]DOTA_Tooltip_ability_leshrac_pulse_nova_dungeon_damage"	"DAMAGE:"
"DOTA_Tooltip_ability_medusa_split_shot"	"Split Shot"
"[english]DOTA_Tooltip_ability_medusa_split_shot"	"Split Shot"
"DOTA_Tooltip_ability_medusa_split_shot_range"	"RÆKKEVIDDE:"
